qF1,qF2,qF3,qH1,qH2,qH3
0.8524534132365712,0.005422031445446105,-0.9476933075113151,0.0,0.0,0.0
0.8219451481959902,-0.002803755065258191,1.0386264748327334,0.0,0.0,0.0
0.9252158749132463,-0.0049126782873066405,0.7115276566390556,0.0,0.0,0.0
0.8502286332743813,-0.013224981974805823,3.120729716994582,0.0,0.0,0.0
0.6259532584450366,-0.027656949143012,8.223845027092372,0.0,0.0,0.0
0.7631412977988637,-0.018326047830014926,4.905538314972198,0.0,0.0,0.0
0.8346711079672628,0.0024708732573341485,0.2874729657993278,0.0,0.0,0.0
0.6754537513400936,-0.0029965133793076644,3.0514178257860953,0.0,0.0,0.0
0.8552263134513989,-0.0017126231029517898,0.7819264404085875,0.0,0.0,0.0
0.7329464313540679,-0.004959047547887938,2.697737811489157,0.0,0.0,0.0
0.4957052898656073,-0.013018016400838064,6.25140528901298,0.0,0.0,0.0
0.600240198412144,-0.003228972798858018,3.4760872170774046,0.0,0.0,0.0
0.7371645460334797,-0.0014378852832213314,-8.596624224329451,0.0,0.0,10.0
0.7417732663458734,0.0006816243053655441,-9.109864409451086,0.0,0.0,10.0
0.8234768525398364,-0.0016466984499363144,-8.639045191798164,0.0,0.0,9.999999999999998
0.9390715193818082,-3.092487177665093e-5,-9.00754042157817,0.0,0.0,10.0
1.2106757963614543,0.0026608359385667034,-10.325736080879283,0.0,0.0,10.0
0.4069691154681897,-0.013911489279533057,5.460857048719778,0.0,0.0,0.0
-0.02090743802341874,-0.009625999554544762,7.621402124210098,0.0,0.0,0.0
0.41738749908536016,-0.00036876001397144107,2.0110868537854163,0.0,0.0,0.0
0.9370237612380115,-0.00020362368240918894,-0.5065717561190775,0.0,0.0,0.0
0.7579806630005641,0.005915823693359414,-1.7649151534010326,0.0,0.0,0.0
0.6499829286265922,0.0020338559407308454,0.0235120164517599,0.0,0.0,0.0
0.8000393290885037,0.0052102800589680556,-0.5622555700230445,0.0,0.0,0.0
