qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qF1_4,qF2_4,qF3_4,qF1_5,qF2_5,qF3_5,qF1_6,qF2_6,qF3_6,qF1_7,qF2_7,qF3_7,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3,qH1_4,qH2_4,qH3_4,qH1_5,qH2_5,qH3_5,qH1_6,qH2_6,qH3_6,qH1_7,qH2_7,qH3_7
10.185599912706508,16.779568454050693,5677.932548400955,-0.4203695886130672,0.4215574359235484,4495.432279177532,-0.6426123637076829,1.6064945532560495,-4884.697334903254,-0.3979833356003777,0.6006694752881973,-4026.269930718803,6.464916660402661,2.3402510039038096,-507.719877680688,-0.0018201732433769933,0.09477484167400722,0.0,-0.4872405292777645,-4.710674769366809,0.0,0.0,0.0,-11543.435804855906,0.0,0.0,-9223.514882866959,0.0,0.0,9966.853840298818,0.0,0.0,8273.441650762918,0.0,0.0,1041.400536282089,0.0,0.0,0.0,1.0,1.0000000000000004,0.0
12.689204826168766,17.17018230807636,-64.52557920057055,0.22403224388966742,0.4450232116079131,-197.3303773867197,-1.6208682557737877,0.16307883989091781,241.97282102040464,1.1786815179199581,1.3392130267063818,0.0,5.645538477463454,2.9080329433647147,0.0,0.008391668902328175,0.013316556056816546,0.0,-1.3244573628800587,-1.526950755740248,0.0,0.0,0.0,-15.03858593051158,0.0,0.0,1.6686521261723326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.048410460899036,0.0,0.0,0.0,1.0,1.0,0.0
16.204351995594333,15.824321984195281,95.28780581964311,0.2479039305542799,0.04386564118282693,129.96911654561976,-3.2808059897555477,2.4890167215685537,-203.61128133464618,0.7098437991705516,0.24247038005759697,0.0,4.96420124732721,3.007674919547483,-6.685110613002698,0.008205826623079457,0.009499262712336467,0.0,-0.8068552785826676,-1.3976464902253027,0.0,0.0,0.0,-84.4228081632837,0.0,0.0,-145.14340466068427,0.0,0.0,218.61026753957083,0.0,0.0,0.0,0.0,0.0,12.96588934913459,0.0,0.0,0.0,1.0,0.9999999999999996,0.0
22.699029662631638,19.693880826727447,0.0,0.49890615023288615,0.8064051104093911,0.0,-4.732000722895975,-0.22523979598621477,0.0,0.7924250668049431,0.22166155478647478,0.0,3.9152085783030635,2.274966821968579,0.03527579395455405,0.03678690571690352,0.021015432943509774,-0.018073377914332188,-2.085898237888553,-1.9168465062810969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035275793954550494,0.0,0.0,0.018073377914332188,1.0,1.0,0.0
5.5644950198156575,14.585091356850983,-2.311926308985136,-0.6022418309949529,1.8612059105539844,-138.27775417859434,1.1350581229852315,4.134817700679256,232.74690645488937,-0.27214012682951877,-1.9824820060942598,0.0,7.586061971354603,2.3322533446854252,0.0,0.022410570240660524,-0.022299825806974972,0.0,-0.7376823262298413,-0.24246384605927193,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999996
9.159728648887315,13.588485293036719,26.713506289720083,-0.08457601074290545,1.1077801042593822,-5.249684839406843,-0.6192099518749153,-4.132490731175909,24.96151055289135,0.04030761584373852,2.713931179721141,-4.228981075402459,7.044431520628117,5.014691008495614,-4.286232908225071,0.0191030637355277,-0.022982110982239533,-0.11564988586427649,-1.066683279889091,0.9222056225429972,5.834694121671262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999994,0.0,0.0
5.949228964763071,1.4104757852115015,21.907058484294275,-0.18181608680335656,0.0009218605387831586,-2.5809626254562397,1.386762882577282,0.6489512119365072,10.281775597427908,1.5255630198251504,0.33340211431763234,-3.970464184209419,6.365004051516427,8.68770252783482,0.9702779419029157,0.027723224345499148,-0.011012980276080015,0.007070159998173362,-1.057932157215586,0.4952066723230404,-0.18619676236948113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.766834501806219,0.8836637272743152,16.775380080397884,-0.5727018296834184,-0.2275115498880146,-0.13776592657370126,5.557600769476859,0.870481666224155,1.773552181849196,-1.359699327598262,0.42446527344009244,0.20682146594647133,5.7643425837079265,8.680365748491639,2.423472792309777,0.056575428350069984,-0.029819522697062572,-0.013393534978252004,-2.3667335831761314,1.5250607125271203,0.6677020476443892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.189489253664616,17.357131646152006,6.826795508435411,-1.4378716670977936,1.212293475850871,0.1027722730745492,3.449157406271855,1.9184562592931953,6.117701769386107,5.807767758237398,-0.6167906658773015,0.5991322308188372,6.264909518299582,1.6727372045635962,3.9002128075673403,0.05332463292620301,0.06277423147112811,-0.0038394170201105724,-2.506539995941845,-3.175947552016813,0.14555318012054888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4252585764959609,12.29997891780646,22.87183613314794,-0.8073044441899184,0.2759284294163639,-0.27692395904141254,2.8527441293794245,1.7946408405197467,-1.402802279716786,2.6447162757545923,-1.186036479937008,0.7570128419421674,6.995772820705833,4.051609111404259,2.3031764527588856,0.015193665035011735,-0.06295620526499768,0.005195815837506285,-1.1402944580920678,2.9989904244417462,-0.6336084395344508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
