qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qF1_4,qF2_4,qF3_4,qF1_5,qF2_5,qF3_5,qF1_6,qF2_6,qF3_6,qF1_7,qF2_7,qF3_7,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3,qH1_4,qH2_4,qH3_4,qH1_5,qH2_5,qH3_5,qH1_6,qH2_6,qH3_6,qH1_7,qH2_7,qH3_7
-0.8002172457071296,16.458120464645894,0.0,0.549794686830917,-1.627566207234015,0.0,5.491532833755865,6.773436948431178,0.0,0.10155551223935969,-2.5721792731665154,0.0,6.805327354195871,-1.6781314203894253,0.0,0.029566682781077113,-0.24945631121377798,0.0,-1.8510893168504565,9.434074531924136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999996,0.0
2.1795316366358484,8.126910827713234,0.0,1.0046487983124184,1.450149894539956,0.0,9.271340249812372,8.51652033161977,0.0,-1.5361140571715506,-6.721516004822661,0.0,3.1972685706559494,2.655975546813586,0.0,0.001510127894704025,-0.17536896900792742,0.0,-1.2132530480143184,5.972395890555543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999996,0.0
-2.3772845756181145,0.22383243149294765,0.0,1.5207391325356368,4.770122017467555,0.0,7.2231443149197405,6.645323203136212,0.0,-3.914974961081096,-5.638854770541109,0.0,6.28257080223675,4.407717584593346,0.0,0.019506129933880022,-0.09468051416839439,0.0,-1.3160748350775167,2.6180135474338004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
13.087723163543824,17.51240208474945,0.0,1.3229150219760668,10.716498626310154,0.0,4.6309217231862805,-0.9361078539020945,0.0,-5.115246871206547,-12.37928161809023,0.0,2.7490256088933056,-3.1815149684767103,0.0,-0.050822902430561985,-0.5431427615669494,0.0,0.9678125914122111,20.927255727024658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
19.847401804420205,16.051326575137242,0.0,-3.6913408494185473,0.8633306682113151,0.0,2.019905705892764,1.655505611524217,0.0,-1.5656745634811302,-1.4820774161197303,0.0,4.491051646702559,3.7430147192518444,0.0,-0.024074105921428827,0.00016400233360016215,0.0,1.4694971067075804,-1.0980002850834585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10.105910865056732,20.010198836537022,78.47406379850088,1.5844788043839115,6.855442129814637,-4.67050300751721,5.967890804939747,-12.800482798877386,6.594201466609288,-4.888363076694288,-4.185211289224897,0.0,4.192290096805735,6.275999367266932,-18.924907136732585,-0.04130127115579822,-0.1384779555021416,0.0,0.2503612187867252,4.844159401073293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.158998559775661,3.138420873924746,-29.915751125341185,-0.22515718768367973,0.7619931104516788,13.758506525828007,-3.6535327964037774,-1.7228376979007132,17.37239782459546,17.540647707206663,0.5290704035891407,-33.36338666565946,2.9763837561832807,8.20120654848441,16.403352272628876,0.2517514727932748,-0.0003204774533600103,-0.1999927709437351,-10.37994484164152,0.898776301058388,9.537730292582705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.588007665251505,-9.278673343199301,30.048420452525825,0.9289415559754635,2.879589145451294,-5.0060956286887235,6.557534175535442,3.698135684051736,0.0013860105556828763,-0.09996841507491029,0.0029209656142054584,6.436507324451475,2.700100548405331,8.615843749963641,1.078793833261586,-0.0828491690109475,0.056235448806931584,-0.09546713319939613,1.3243211742209087,-2.7406993920166163,6.257845155251017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-3.8040363525439997,7.611141747643244,1.528916742726682,2.6112387122106937,1.9433996409919676,-4.604124667444762,-3.769418387589248,7.3440461836339415,20.311196924225584,10.16526496593868,-3.6379498038903537,-1.6752588287486383,7.334171567652815,0.8773383636733137,5.023815643736818,-0.047394765799529906,-0.0705662893926877,0.001436026696575787,-1.5634643297159958,3.7836600602468224,-0.0532172231456111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0
-10.553881431605898,-1.0439567927414313,-33.406335937044005,-2.354582912276317,6.880243477044269,-1.9323357485347459,-13.485263559761693,8.159118983608352,60.910240189003375,-4.31786811533917,-7.347912702421057,5.684383524828619,24.078569829704914,2.7656659741778906,-0.578592805303298,-0.014343868743567323,0.11402583278013283,0.11042706562352786,2.211645671800486,-4.994833971850598,-7.908869884576383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
