,forward_RE,forward_FC,UP,DW,production_RE,production_FC,Offshore DK2,Offshore DK1,Onshore DK2,Onshore DK1
4743,41.6,44.27176917777232,41.6,36.1,0.088235294117647,0.0394493825727209,0.0347448425624321,0.0138169257340241,0.0432098765432098,0.0446991404011461
4744,48.0,54.287878513086696,48.0,36.1,0.0539215686274509,0.0,0.0271444082519001,0.0146804835924006,0.0407407407407407,0.0507163323782235
4745,52.0,51.63194882128914,52.0,52.0,0.0098039215686274,0.0,0.023887079261672,0.0155440414507772,0.0345679012345679,0.0521489971346704
4746,54.01,55.13853613311908,54.01,36.7,0.0,0.469113674876306,0.020629750271444,0.0172711571675302,0.0246913580246913,0.053295128939828
4747,55.03,59.668036880324735,55.03,36.7,0.0,0.0,0.01628664495114,0.0198618307426597,0.0160493827160493,0.0475644699140401
4748,54.07,70.67444893976314,54.07,36.2,0.0,0.0731968864384378,0.011943539630836,0.0241796200345423,0.0123456790123456,0.0366762177650429
4749,50.64,45.40508359325429,77.34,50.64,0.0,0.191892028624664,0.007600434310532,0.0267702936096718,0.0098765432098765,0.0272206303724928
4750,45.9,47.66396176540647,73.65,45.9,0.0,0.0,0.007600434310532,0.0276338514680483,0.0086419753086419,0.0234957020057306
4751,40.47,44.037892894072144,40.47,38.1,0.0,0.1539922730691219,0.004343105320304,0.0284974093264248,0.0086419753086419,0.0217765042979942
4752,39.0,38.12053132099562,39.0,39.0,0.0,0.3903791724343952,0.001085776330076,0.0215889464594127,0.0111111111111111,0.0057306590257879
4753,37.82,41.87671008817628,37.82,35.0,0.0,0.0,0.0,0.0267702936096718,0.0111111111111111,0.0071633237822349
4754,37.8,40.36193764163452,37.8,35.0,0.0,0.0,0.001085776330076,0.0198618307426597,0.0074074074074074,0.0085959885386819
4755,37.68,36.84526448181176,37.68,35.0,0.0,0.0434871217354129,0.0,0.0310880829015544,0.0049382716049382,0.0094555873925501
4756,37.87,44.91750879633604,37.87,35.32,0.0,0.0307700832876964,0.0,0.0509499136442141,0.0037037037037037,0.0091690544412607
4757,43.8,42.40324307522083,43.8,34.2,0.0,0.1062628251755528,0.001085776330076,0.0932642487046632,0.0024691358024691,0.0097421203438395
4758,49.73,52.43860908984381,49.73,35.0,0.0,0.0357407464363354,0.001085776330076,0.1390328151986183,0.0037037037037037,0.0108882521489971
4759,48.96,42.87258677232044,48.96,35.0,0.0,0.0,0.001085776330076,0.1735751295336787,0.0061728395061728,0.0137535816618911
4760,47.5,48.676111108034775,47.5,34.7,0.0,0.0,0.003257328990228,0.1761658031088082,0.0061728395061728,0.0234957020057306
4761,44.91,41.53041616205184,44.91,34.7,0.0,0.0,0.006514657980456,0.1770293609671848,0.0111111111111111,0.0375358166189111
4762,43.49,46.89155512682567,43.49,35.0,0.0,0.0328096868572561,0.007600434310532,0.1744386873920552,0.0209876543209876,0.0495702005730659
4763,40.41,48.25650717594278,40.41,35.0,0.0,0.0,0.007600434310532,0.1865284974093264,0.028395061728395,0.057593123209169
4764,39.25,37.480035266276936,39.25,35.32,0.0,0.0,0.007600434310532,0.2029360967184801,0.0395061728395061,0.0716332378223495
4765,38.99,41.95946466237241,38.99,35.0,0.0049019607843137,0.1284165525052685,0.007600434310532,0.2115716753022452,0.0506172839506172,0.0851002865329512
4766,39.72,41.37637978300328,39.72,35.0,0.034313725490196,0.0,0.011943539630836,0.2081174438687392,0.0567901234567901,0.0925501432664756
4767,39.21,35.58675548759786,39.21,35.0,0.0833333333333333,0.043760580144162,0.022801302931596,0.197754749568221,0.0654320987654321,0.0979942693409742
4768,47.91,48.51114539902623,47.91,47.91,0.1617647058823529,0.2591715892276818,0.0423452768729641,0.1917098445595854,0.0666666666666666,0.0931232091690544
4769,49.94,52.95138763431107,49.94,49.94,0.1911764705882352,0.2509089247037687,0.0684039087947882,0.1917098445595854,0.0654320987654321,0.0833810888252149
4770,54.79,56.43389542483018,54.79,54.79,0.230392156862745,0.332845851399984,0.0846905537459283,0.1908462867012089,0.0666666666666666,0.0684813753581661
4771,54.02,46.36532848961163,54.02,54.02,0.1862745098039215,0.3837092808090791,0.0922909880564603,0.1839378238341968,0.0679012345679012,0.0570200573065902
4772,49.4,23.988162916465157,49.4,35.0,0.2401960784313725,0.320792030675289,0.0955483170466883,0.1597582037996545,0.0679012345679012,0.0507163323782235
4773,48.01,50.305162134324775,48.01,35.0,0.3823529411764705,0.3690782161567148,0.0988056460369164,0.1286701208981001,0.082716049382716,0.0573065902578796
4774,43.73,42.07937969451262,43.73,35.0,0.4950980392156863,0.6843721619529264,0.1020629750271444,0.1088082901554404,0.1098765432098765,0.0747851002865329
4775,37.86,17.39069098381731,37.86,35.0,0.6127450980392157,0.5423995300105027,0.1020629750271444,0.1010362694300518,0.1444444444444444,0.0945558739255014
4776,37.06,-61.8626328638118,37.06,35.0,0.5882352941176471,0.7598497418212701,0.1802388707926167,0.0759930915371329,0.1876543209876543,0.0830945558739255
4777,37.0,43.70185609671656,37.0,35.0,0.5343137254901961,0.6126557683746734,0.1748099891422367,0.081174438687392,0.2111111111111111,0.0727793696275071
4778,36.66,32.72685018854583,36.66,35.0,0.4558823529411764,0.2782185098143418,0.1834961997828447,0.0820379965457685,0.1888888888888888,0.060458452722063
4779,36.68,38.10157500402877,36.68,36.68,0.3284313725490196,0.2596520984195345,0.1530944625407166,0.0613126079447323,0.1839506172839506,0.0475644699140401
4780,37.87,41.456194237579446,37.87,37.87,0.2892156862745098,0.2532439299192733,0.1378935939196525,0.0509499136442141,0.1604938271604938,0.0318051575931232
4781,42.84,53.44794998220175,42.84,42.84,0.196078431372549,0.214278028238364,0.0933767643865363,0.081174438687392,0.1271604938271605,0.0160458452722063
4782,52.07,53.76043578155983,52.07,52.07,0.0686274509803921,0.0884371032937544,0.0510314875135722,0.077720207253886,0.0703703703703703,0.0077363896848137
4783,52.48,57.32602180172679,60.26,52.48,0.034313725490196,0.0,0.0358306188925081,0.0561312607944732,0.0296296296296296,0.0054441260744985
4784,49.43,59.61739011867502,70.35,49.43,0.0735294117647058,0.1841122145848574,0.0304017372421281,0.045768566493955,0.0259259259259259,0.0123209169054441
4785,47.86,41.61868979407132,47.86,37.0,0.0931372549019607,0.225904389411057,0.0271444082519001,0.0371329879101899,0.0259259259259259,0.0151862464183381
4786,47.03,46.626030842485605,47.03,47.03,0.2156862745098039,0.1806549336035917,0.0314875135722041,0.0259067357512953,0.0259259259259259,0.0166189111747851
4787,44.01,40.74720270368744,44.01,44.01,0.1568627450980392,0.3434458986326379,0.0325732899022801,0.0164075993091537,0.028395061728395,0.0189111747851002
4788,39.59,50.15613391110808,39.59,38.2,0.1029411764705882,0.0977513520259115,0.022801302931596,0.0120898100172711,0.0358024691358024,0.026647564469914
4789,39.4,39.52963375079888,41.5,39.4,0.0686274509803921,0.050041471937851,0.01628664495114,0.0112262521588946,0.0419753086419753,0.0381088825214899
4790,39.2,40.39202437774071,41.5,39.2,0.0196078431372549,0.0,0.014115092290988,0.0198618307426597,0.0444444444444444,0.0458452722063037
4791,39.36,40.00388667137693,41.5,39.36,0.0245098039215686,0.0,0.01085776330076,0.0362694300518134,0.0469135802469135,0.0553008595988538
4792,46.21,59.643484430933206,46.21,46.21,0.0147058823529411,0.0,0.01085776330076,0.0466321243523316,0.045679012345679,0.060458452722063
4793,51.27,45.30301661435187,51.27,51.27,0.0294117647058823,0.0,0.014115092290988,0.0526770293609671,0.0432098765432098,0.054727793696275
4794,55.0,59.22386815442163,55.0,55.0,0.034313725490196,1.0,0.017372421281216,0.0535405872193437,0.0395061728395061,0.0441260744985673
4795,53.99,55.46843646686396,53.99,53.99,0.0294117647058823,0.1217228248910269,0.022801302931596,0.0526770293609671,0.0320987654320987,0.0335243553008596
4796,57.0,49.42064701030665,57.0,35.28,0.0245098039215686,0.0442105309856242,0.0249728555917481,0.0544041450777202,0.0246913580246913,0.0214899713467048
4797,50.6,47.67937588968137,50.6,35.28,0.034313725490196,0.0155119699183867,0.02171552660152,0.0595854922279792,0.0234567901234567,0.0160458452722063
4798,44.92,-38.898168719401056,44.92,35.28,0.0196078431372549,0.0,0.019543973941368,0.0673575129533678,0.0234567901234567,0.0140401146131805
4799,41.21,43.40794368853871,41.21,35.5,0.0,0.2117849065314754,0.017372421281216,0.0820379965457685,0.0222222222222222,0.0148997134670487
4800,38.08,44.013538686514615,38.08,35.5,0.0,0.0272969269068029,0.007600434310532,0.1234887737478411,0.0111111111111111,0.0151862464183381
4801,36.81,37.268856999301896,36.81,32.76,0.0,0.1345671039640575,0.001085776330076,0.197754749568221,0.0074074074074074,0.0358166189111747
4802,35.61,37.64436622249435,35.61,31.0,0.0,0.0,0.001085776330076,0.2711571675302245,0.0061728395061728,0.0616045845272206
4803,34.36,25.16090062879522,34.36,31.0,0.0,0.0,0.001085776330076,0.3229706390328152,0.0061728395061728,0.0919770773638968
4804,34.03,30.85833215095353,34.03,28.1,0.0,0.1104403349552705,0.003257328990228,0.4050086355785837,0.0049382716049382,0.1083094555873925
4805,35.0,40.3779523051998,35.0,28.1,0.0147058823529411,0.0,0.004343105320304,0.5077720207253886,0.0098765432098765,0.1263610315186246
4806,35.9,42.94451840420741,35.9,30.5,0.0539215686274509,0.0,0.007600434310532,0.5345423143350605,0.0271604938271604,0.1573065902578796
4807,36.79,41.159546130767474,36.79,32.0,0.0931372549019607,0.0,0.01628664495114,0.5820379965457686,0.0592592592592592,0.1787965616045845
4808,36.8,23.396884814499472,36.8,33.0,0.1274509803921568,0.5400366696652674,0.0271444082519001,0.5915371329879102,0.082716049382716,0.1782234957020057
4809,36.22,29.16504897016028,36.22,33.5,0.1568627450980392,0.1327383962971577,0.0369163952225841,0.575993091537133,0.1024691358024691,0.1911174785100286
4810,36.01,35.536775984194165,36.01,36.01,0.1715686274509804,0.1697954314640147,0.0499457111834962,0.5837651122625216,0.1271604938271605,0.2143266475644699
4811,35.31,18.53969847099501,35.31,35.31,0.1568627450980392,0.1155769567266138,0.0640608034744842,0.5932642487046632,0.1481481481481481,0.2249283667621776
4812,34.93,44.83638247468171,34.93,32.5,0.1519607843137254,0.08465073453024,0.0814332247557003,0.6027633851468048,0.1802469135802469,0.2378223495702005
4813,34.68,35.17182487866256,34.68,33.5,0.142156862745098,0.0578064665101807,0.1074918566775244,0.6079447322970639,0.2185185185185185,0.2702005730659025
4814,34.24,28.725375697946188,34.24,34.24,0.1176470588235294,0.1235288031168028,0.1422366992399565,0.5906735751295337,0.2481481481481481,0.2982808022922636
4815,34.22,45.01709778624064,37.5,34.22,0.1666666666666666,0.2324327815018051,0.1769815418023887,0.5561312607944733,0.2814814814814815,0.3263610315186246
4816,35.6,38.87036364733422,35.6,33.28,0.088235294117647,0.1360885814439418,0.1932681867535287,0.5474956822107081,0.3345679012345679,0.3587392550143266
4817,36.92,39.40596486085946,40.56,36.92,0.1225490196078431,0.182554144887103,0.1910966340933767,0.5535405872193437,0.3567901234567901,0.3650429799426934
4818,38.38,38.46643548950469,40.56,38.38,0.5147058823529411,0.5825276690169106,0.1780673181324647,0.5552677029360967,0.3518518518518518,0.3381088825214899
4819,37.53,25.44147596171534,39.0,37.53,0.0245098039215686,0.1676658859997091,0.1335504885993485,0.5595854922279793,0.3185185185185185,0.2796561604584527
4820,37.46,40.05746481220681,39.0,37.46,0.1176470588235294,0.0446248629849886,0.0868621064060803,0.5690846286701209,0.2382716049382716,0.219484240687679
4821,37.95,38.99789220768063,37.95,37.95,0.2254901960784313,0.478593508211212,0.0629750271444082,0.5898100172711571,0.1802469135802469,0.1959885386819484
4822,37.29,35.89326174091599,37.29,33.8,0.4313725490196078,0.5325954484968113,0.0597176981541802,0.6018998272884283,0.1617283950617284,0.1851002865329513
4823,35.35,32.02876281390409,35.35,34.0,0.4117647058823529,0.5479754077527147,0.0749185667752443,0.5673575129533679,0.1654320987654321,0.2037249283667621
4824,33.47,29.29045896219682,37.5,33.47,0.4852941176470588,0.6371559497404623,0.1281216069489685,0.4041450777202072,0.2222222222222222,0.0813753581661891
4825,33.03,35.10040735700029,37.5,33.03,0.284313725490196,0.2852549476293348,0.1107491856677524,0.3661485319516407,0.2296296296296296,0.1091690544412607
4826,31.27,29.83441242035987,37.5,31.27,0.2598039215686274,0.2004408975126472,0.1324647122692725,0.4188255613126079,0.191358024691358,0.1329512893982808
4827,30.99,30.31344769660111,30.99,30.99,0.2598039215686274,0.0,0.1270358306188925,0.4473229706390328,0.1432098765432098,0.1475644699140401
4828,31.55,36.51727550457456,31.55,31.55,0.3725490196078431,0.214710502732157,0.0846905537459283,0.4075993091537133,0.1506172839506173,0.1257879656160458
4829,33.35,38.32776325040216,33.35,29.1,0.2892156862745098,0.2069296963680625,0.0846905537459283,0.4309153713298791,0.1469135802469136,0.1277936962750716
4830,35.13,44.49023392857195,35.13,29.1,0.3088235294117647,0.9919077676201246,0.1107491856677524,0.5241796200345423,0.1246913580246913,0.1401146131805157
4831,35.8,33.120058075098974,35.8,32.5,0.1519607843137254,0.2417302449102482,0.1248642779587405,0.5803108808290155,0.1259259259259259,0.1613180515759312
4832,36.4,49.95087624137729,38.7,36.4,0.2745098039215686,0.0867732014422807,0.1357220412595005,0.696027633851468,0.1629629629629629,0.1845272206303725
4833,36.5,36.94689319184166,38.7,36.5,0.2401960784313725,0.110848134035724,0.1520086862106406,0.6899827288428325,0.2098765432098765,0.1893982808022922
4834,36.34,35.62148917592132,36.34,36.34,0.4264705882352941,0.3113971842259364,0.1802388707926167,0.7141623488773747,0.2580246913580247,0.2117478510028653
4835,35.42,35.16392729805722,35.42,35.42,0.5098039215686274,0.4703736517076408,0.2117263843648208,0.7383419689119171,0.3086419753086419,0.2398280802292263
4836,34.54,29.22023147873397,34.54,34.54,0.6666666666666666,0.7709790440976414,0.252985884907709,0.7521588946459413,0.3641975308641975,0.2856733524355301
4837,33.48,37.294729785970894,33.48,33.48,0.8725490196078431,0.9438386189941228,0.2844733984799131,0.7564766839378239,0.4123456790123457,0.3389684813753582
4838,32.9,29.483176870786167,32.9,32.9,0.9803921568627452,1.0,0.3061889250814332,0.7357512953367875,0.437037037037037,0.3744985673352435
4839,33.84,30.09048910936302,33.84,33.84,0.9852941176470588,0.8921196407980847,0.3300760043431053,0.7029360967184801,0.4765432098765432,0.4220630372492837
4840,35.09,28.259136695413574,35.09,32.0,0.9754901960784312,0.9589225561493966,0.3420195439739413,0.6347150259067358,0.4888888888888889,0.4435530085959885
4841,36.44,26.70239334975443,36.44,36.44,0.9509803921568628,0.9259483445434008,0.3376764386536373,0.5708117443868739,0.4691358024691358,0.4326647564469914
4842,41.88,44.99842891573897,41.88,34.5,0.8676470588235294,0.7970330750765634,0.3224755700325732,0.5207253886010362,0.4333333333333333,0.398567335243553
4843,43.46,30.5650430745072,43.46,34.5,0.8382352941176471,0.8745819012599334,0.2996742671009772,0.4922279792746113,0.3851851851851852,0.3461318051575931
4844,38.71,41.3290819483261,38.71,34.5,0.7156862745098039,0.7553382980381614,0.2714440825190011,0.4835924006908463,0.3296296296296296,0.2679083094555874
4845,38.68,35.198381821145425,38.68,35.1,0.696078431372549,0.5367143766119475,0.2377850162866449,0.4861830742659758,0.2839506172839506,0.2232091690544412
4846,38.21,49.77914161188019,38.21,34.0,0.4656862745098039,0.3951699259089803,0.2041259500542888,0.4956822107081174,0.2530864197530864,0.2126074498567335
4847,37.47,41.08515175738614,37.47,32.6,0.2941176470588235,0.0,0.1704668838219326,0.5051813471502591,0.2308641975308642,0.2335243553008596
4848,35.11,37.39613860495714,35.11,33.26,0.230392156862745,0.055440551069858,0.1476655808903366,0.3842832469775475,0.1506172839506173,0.1836676217765043
4849,34.23,34.16585321786404,34.23,30.0,0.2009803921568627,0.4471819350829079,0.0944625407166123,0.3523316062176165,0.1419753086419753,0.1805157593123209
4850,34.22,33.93479275239258,34.22,30.0,0.2352941176470588,0.1082893648851943,0.0651465798045602,0.4075993091537133,0.1296296296296296,0.156160458452722
4851,34.16,34.620368370849185,34.16,30.0,0.196078431372549,0.2030192207038698,0.0488599348534201,0.4015544041450777,0.1148148148148148,0.1404011461318051
4852,36.18,32.05920205417657,36.18,33.26,0.1519607843137254,0.3691271602975752,0.0401737242128121,0.3566493955094991,0.0950617283950617,0.1229226361031518
4853,42.9,36.244925364566015,42.9,34.2,0.1323529411764706,0.1216277592497785,0.0412595005428881,0.349740932642487,0.082716049382716,0.119484240687679
4854,47.69,46.846447907621446,47.69,34.2,0.1029411764705882,0.1453756553462061,0.0390879478827361,0.3367875647668393,0.0617283950617283,0.1051575931232091
4855,48.0,47.43888105545416,48.0,34.2,0.1372549019607843,0.0,0.0510314875135722,0.4119170984455959,0.0469135802469135,0.1094555873925501
4856,46.47,49.49044971795776,46.47,34.2,0.1078431372549019,0.2085061663349325,0.0510314875135722,0.4602763385146804,0.0592592592592592,0.1286532951289398
4857,44.45,49.66018323226497,44.45,34.5,0.088235294117647,0.217093705454911,0.0456026058631921,0.5051813471502591,0.0753086419753086,0.1610315186246418
4858,42.2,31.34743248213456,42.2,33.26,0.0980392156862745,0.0,0.0401737242128121,0.533678756476684,0.0925925925925925,0.2085959885386819
4859,38.35,34.032378809740486,80.41,38.35,0.1715686274509804,0.2099008952000614,0.0369163952225841,0.5647668393782384,0.1024691358024691,0.260458452722063
4860,38.39,36.60508097615246,73.7,38.39,0.1568627450980392,0.220450413507077,0.0336590662323561,0.5967184801381693,0.1209876543209876,0.2994269340974212
4861,38.0,39.8226537104058,38.0,33.0,0.1029411764705882,0.0302747565409652,0.0358306188925081,0.6355785837651122,0.1358024691358024,0.3297994269340974
4862,38.31,44.95968098152282,38.31,34.0,0.0980392156862745,0.0910620380786748,0.0369163952225841,0.6666666666666666,0.1358024691358024,0.3398280802292263
4863,39.76,34.64936584080992,39.76,35.0,0.1225490196078431,0.0728108955495481,0.0369163952225841,0.6848013816925734,0.1382716049382716,0.3332378223495702
4864,44.98,70.15676409626764,44.98,35.0,0.1519607843137254,0.2164717093006218,0.0445168295331161,0.6899827288428325,0.1506172839506173,0.3229226361031518
4865,48.98,46.65750669240464,48.98,48.98,0.2450980392156862,0.1342347152699173,0.0618892508143322,0.6848013816925734,0.1802469135802469,0.3131805157593123
4866,38.4,38.98102670904677,107.21,38.4,0.2549019607843137,0.317116804853174,0.0857763300760043,0.655440414507772,0.1975308641975308,0.2828080229226361
4867,38.31,34.01924049301787,38.31,38.31,0.3137254901960784,0.2939438432587501,0.1129207383279044,0.6079447322970639,0.2024691358024691,0.2412607449856733
4868,38.12,38.33610937851819,38.12,38.12,0.3284313725490196,0.2040203668845064,0.1313789359391965,0.5379965457685665,0.1790123456790123,0.1908309455587392
4869,38.05,37.21824683994729,38.05,38.05,0.3137254901960784,0.2548311339086663,0.1400651465798045,0.4585492227979275,0.1691358024691358,0.1673352435530086
4870,38.04,38.409169338437984,38.04,38.04,0.4117647058823529,0.7332375041608639,0.1530944625407166,0.3929188255613126,0.1753086419753086,0.1653295128939828
4871,37.96,23.994710423650663,37.96,37.96,0.5294117647058824,0.4295682433658349,0.1617806731813246,0.3488773747841105,0.2061728395061728,0.1873925501432664
4872,37.58,32.95957580696142,37.58,37.58,0.392156862745098,0.2680823350741811,0.1368078175895765,0.4879101899827288,0.1814814814814815,0.1487106017191977
4873,36.98,33.377569836006806,36.98,36.98,0.2205882352941176,0.3760727544636755,0.1074918566775244,0.5526770293609672,0.1617283950617284,0.1435530085959885
4874,36.52,37.852393370959234,39.5,36.52,0.1225490196078431,0.0857526361550263,0.1498371335504886,0.5880829015544041,0.1382716049382716,0.1598853868194842
4875,36.32,37.60433974679352,39.5,36.32,0.0784313725490196,0.2060444839618015,0.1281216069489685,0.4326424870466321,0.1135802469135802,0.1936962750716332
4876,37.7,35.84210230226605,37.7,37.7,0.0686274509803921,0.1013302768708727,0.0988056460369164,0.4248704663212435,0.1012345679012345,0.1742120343839541
4877,45.15,42.97037621020441,45.15,34.2,0.0931372549019607,0.0,0.0857763300760043,0.3842832469775475,0.0987654320987654,0.1464183381088825
4878,53.96,111.62622550793608,53.96,34.2,0.1862745098039215,0.3703553557097756,0.0836047774158523,0.385146804835924,0.091358024691358,0.1180515759312321
4879,50.98,52.24745303981437,50.98,34.2,0.196078431372549,0.0808833347704133,0.0760043431053203,0.3877374784110535,0.0925925925925925,0.0936962750716332
4880,49.65,12.32794348212554,49.65,34.2,0.1519607843137254,0.0187629024524901,0.0749185667752443,0.309153713298791,0.0962962962962963,0.087106017191977
4881,46.47,41.30777937384418,46.47,35.86,0.1127450980392156,0.0,0.0716612377850162,0.2521588946459412,0.0851851851851851,0.0853868194842406
4882,44.3,48.36732270534832,44.3,35.86,0.0686274509803921,0.2163692151229645,0.0618892508143322,0.2098445595854922,0.0814814814814814,0.0962750716332378
4883,40.97,37.11662726933452,40.97,36.2,0.0588235294117647,0.0335602409627533,0.0564603691639522,0.1770293609671848,0.0851851851851851,0.1077363896848137
4884,40.23,40.39051839271174,40.23,36.0,0.142156862745098,0.1638120678476943,0.0564603691639522,0.1563039723661485,0.0925925925925925,0.1214899713467048
4885,40.17,9.92070488789517,40.17,35.9,0.1519607843137254,0.1902069709541491,0.0618892508143322,0.1407599309153713,0.1061728395061728,0.1349570200573066
4886,40.95,40.90167512856335,40.95,35.8,0.1372549019607843,0.177348206442762,0.0662323561346362,0.1252158894645941,0.1135802469135802,0.1343839541547277
4887,44.9,32.96292309021623,44.9,44.9,0.0931372549019607,0.0451764360044779,0.0705754614549402,0.1044905008635578,0.1185185185185185,0.1303724928366762
4888,52.97,48.91251754559413,52.97,52.97,0.0490196078431372,0.0,0.0705754614549402,0.082901554404145,0.1098765432098765,0.1157593123209169
4889,57.71,61.88638105105908,57.71,57.71,0.0637254901960784,0.0,0.0651465798045602,0.0613126079447323,0.0987654320987654,0.1034383954154727
4890,62.98,63.5097751401007,62.98,62.98,0.0784313725490196,0.0493702411886902,0.0629750271444082,0.044041450777202,0.0802469135802469,0.0865329512893982
4891,63.41,68.9322787111673,63.41,63.41,0.088235294117647,0.3540390753690207,0.0575461454940282,0.0310880829015544,0.0580246913580246,0.0641833810888252
4892,59.42,71.85290377321158,98.31,59.42,0.0833333333333333,0.0089910988494686,0.0456026058631921,0.0233160621761658,0.0382716049382716,0.0418338108882521
4893,55.0,48.79893699797228,107.15,55.0,0.0539215686274509,0.0200107958182494,0.0336590662323561,0.0233160621761658,0.0271604938271604,0.0286532951289398
4894,45.5,52.67183743024049,107.15,45.5,0.0098039215686274,0.2692272654510296,0.0249728555917481,0.0233160621761658,0.0234567901234567,0.0234957020057306
4895,42.25,43.36126001679013,107.15,42.25,0.0049019607843137,0.0930618147763989,0.018458197611292,0.0241796200345423,0.0209876543209876,0.0217765042979942
4896,39.65,43.49668406622103,80.36,39.65,0.0098039215686274,0.0011344102007464,0.002171552660152,0.0,0.0185185185185185,0.0166189111747851
4897,38.48,42.367747755373024,38.48,38.48,0.0049019607843137,0.1078071131747396,0.00542888165038,0.0,0.0123456790123456,0.0148997134670487
4898,38.14,38.47690753233524,38.14,38.14,0.0098039215686274,0.0,0.004343105320304,0.0094991364421416,0.0074074074074074,0.0083094555873925
4899,37.94,46.32875735500277,37.94,37.94,0.0147058823529411,0.0,0.00542888165038,0.0155440414507772,0.0061728395061728,0.0065902578796561
4900,38.53,35.61864568097437,38.53,36.17,0.0049019607843137,0.0383340206751092,0.004343105320304,0.0198618307426597,0.0061728395061728,0.0097421203438395
4901,45.78,40.25508297500454,45.78,35.5,0.0,0.0586376173291621,0.00542888165038,0.0474956822107081,0.0061728395061728,0.0203438395415472
4902,53.06,47.75816409933368,53.06,34.9,0.0,0.0,0.006514657980456,0.0785837651122625,0.0074074074074074,0.0343839541547277
4903,57.35,60.63576982282751,57.35,35.0,0.0,0.0,0.006514657980456,0.1079447322970639,0.0123456790123456,0.0386819484240687
4904,57.75,44.70235198757397,57.75,36.17,0.0,0.0585841889678075,0.006514657980456,0.1278065630397236,0.0160493827160493,0.0421203438395415
4905,51.44,55.78760940622503,51.44,37.0,0.0,0.1574441928842606,0.00542888165038,0.1580310880829015,0.019753086419753,0.0444126074498567
4906,47.46,39.69647315603252,47.46,47.46,0.0,0.0,0.004343105320304,0.1839378238341968,0.0222222222222222,0.0441260744985673
4907,45.65,60.37278021151288,45.65,45.65,0.0,0.0,0.004343105320304,0.2081174438687392,0.0259259259259259,0.0464183381088825
4908,44.08,56.91997124544078,44.08,36.5,0.0,0.0224358362285667,0.00542888165038,0.2305699481865284,0.0308641975308641,0.0535816618911174
4909,45.12,31.56980379622845,45.12,36.5,0.0098039215686274,0.0,0.009771986970684,0.2495682210708117,0.0407407407407407,0.0653295128939828
4910,47.0,40.52134010160387,47.0,36.5,0.034313725490196,0.1992829329472887,0.015200868621064,0.266839378238342,0.0530864197530864,0.0756446991404011
4911,50.63,54.48903917250125,50.63,36.5,0.0980392156862745,0.1256502458089235,0.022801302931596,0.2901554404145077,0.0641975308641975,0.0911174785100286
4912,57.75,54.608864560051416,57.75,57.75,0.1764705882352941,0.2173596287172829,0.0314875135722041,0.3316062176165803,0.0666666666666666,0.1017191977077364
4913,68.13,71.34518655300556,68.13,68.13,0.2696078431372549,0.3191931327458419,0.0456026058631921,0.4093264248704663,0.0641975308641975,0.1143266475644699
4914,74.06,72.13722868464824,193.54,74.06,0.2549019607843137,0.2557209316243112,0.0629750271444082,0.4749568221070812,0.0679012345679012,0.1217765042979942
4915,68.16,71.95549644146335,134.07,68.16,0.3088235294117647,0.1688008618832772,0.0814332247557003,0.5310880829015544,0.0728395061728395,0.125214899713467
4916,59.36,55.8922134129273,59.36,59.36,0.3578431372549019,0.3109989446696999,0.1053203040173724,0.5647668393782384,0.0703703703703703,0.128080229226361
4917,57.81,62.48813636234216,57.81,57.81,0.4362745098039216,0.4024329087201841,0.1281216069489685,0.5794473229706391,0.0851851851851851,0.1449856733524355
4918,49.8,47.041370521122566,49.8,49.8,0.4509803921568627,0.580592720978359,0.1422366992399565,0.5837651122625216,0.1160493827160493,0.1733524355300859
4919,45.62,50.91634736280189,45.62,45.62,0.3970588235294117,0.5476965695828697,0.1476655808903366,0.5846286701208981,0.1617283950617284,0.2212034383954154
4920,42.05,39.43090748501631,42.05,36.8,0.3431372549019608,0.2364190830954056,0.1226927252985884,0.3557858376511226,0.182716049382716,0.164756446991404
4921,39.58,30.373966155869887,39.58,36.58,0.2794117647058823,0.1944022276826726,0.1064060803474484,0.2892918825561312,0.1864197530864197,0.1810888252148997
4922,39.09,36.35468533234009,39.09,36.8,0.2990196078431372,0.3646510803429545,0.1020629750271444,0.3687392055267703,0.1814814814814815,0.1856733524355301
4923,38.9,42.05568360914898,38.9,36.8,0.2549019607843137,0.2973097642550885,0.0922909880564603,0.3255613126079447,0.1703703703703703,0.1684813753581661
4924,40.67,30.38491606374166,40.67,35.5,0.2696078431372549,0.3282122060593233,0.0760043431053203,0.1968911917098445,0.1728395061728395,0.1727793696275071
4925,47.07,40.53826827738061,47.07,34.5,0.2990196078431372,0.4296142349207494,0.1064060803474484,0.1450777202072538,0.1691358024691358,0.1836676217765043
4926,58.94,54.15867111017509,58.94,34.4,0.230392156862745,0.1415091532823172,0.0998914223669924,0.153713298791019,0.145679012345679,0.1733524355300859
4927,55.31,48.48835359975345,55.31,35.8,0.2401960784313725,0.2255172052339898,0.0814332247557003,0.1321243523316062,0.1185185185185185,0.1338108882521489
4928,56.7,48.31249896647329,56.7,56.7,0.2107843137254902,0.3076396125088545,0.0705754614549402,0.1398963730569948,0.1259259259259259,0.1048710601719197
4929,52.78,56.599834315232265,52.78,52.78,0.2205882352941176,0.0,0.0705754614549402,0.1545768566493955,0.1172839506172839,0.0919770773638968
