forecast_production
0.9564913658294689
0.9471304186156638
0.9195947562579463
0.9015220174679408
0.9186583875042253
0.9709520122040611
1.020421087358039
0.998472342249305
1.013782922464587
1.0330307363568119
1.047971667276403
1.0247559332060512
0.9858780268367451
0.9363632926938766
0.8835311798110381
0.8359950539665741
0.7868923543570643
0.7597134025830617
0.7640207243363167
0.7838456719218175
0.8017533420868055
0.8188407632983259
0.8227374381138322
0.859285292404737
0.8314171026173276
0.824765778660532
0.7911147537024756
0.7380327795072813
0.7093449808145311
0.6860219360844289
0.6431594311220232
0.590795322829619
0.5361246494051414
0.4802943603875984
0.42941913372795926
0.3434643818011586
0.2837940111178543
0.2347526446932272
0.27445219946146254
0.368560371480539
0.47757965066666663
0.50711018015174
0.6434297236932685
0.7277178573899172
0.800635180261009
0.8407255460663651
0.8285452645642633
0.881162706107873
0.9334398527478482
0.9758999902804545
1.0763753040688564
1.0991493465087234
1.0531665947392725
0.8980393931877779
0.8488764040636714
0.7764620969248138
0.7770143658144457
0.727052919132545
0.6619146731684513
0.528835309622779
0.4669673024627966
0.4694586733508632
0.5141882005865925
0.5406823515618693
0.5817387167379067
0.5983042756896501
0.5730496013350045
0.5096768323472506
0.44787269713060757
0.5029148071578916
0.4341998969693039
0.3749296689167289
0.4804493152066732
0.4989883833129486
0.5470785189837865
0.6570719558718313
0.7698238614948725
0.7990236932244323
0.7544227853173717
0.715901601390266
0.6959326694906915
0.6120306642008371
0.5500872077407087
0.39646595898870446
0.27381338924314436
0.14172587853041443
0.059940788724610936
-0.0143299125043287
-0.06966309519208048
-0.06243542892996928
0.0011809379882346156
0.09332830192082116
0.1432426145816797
0.09292589781374087
0.060264164259414096
0.11783697787656339
0.06123664171791003
0.09824852419109467
0.112124209270065
0.12684875439635915
0.1279324048779276
0.11462869404805599
0.14696023342935843
0.2381269171409659
0.34242365627061716
0.43465495818699723
0.48901133943735664
0.5277922562868436
0.5874330371640977
0.5559139438954839
0.4602328582562479
0.3784393438454381
0.35792159722245437
0.4518474168640563
0.585926254119648
0.6571130737119237
0.8137442436667854
1.0143212176660021
1.1294707966278719
1.1271942896307807
0.9242619437035139
0.935998507463232
0.9790132618600036
1.046829882654919
1.1433334499203673
1.0945395282766235
1.0673223674169992
0.9737439259519769
0.9051039936584209
0.8233477899194733
0.6940667968150136
0.6648618243151689
0.6631232556017589
0.7052556818683393
0.7659674374313656
0.8902385586090866
0.8830505147354697
0.9257579841045227
0.8941622123063967
1.0410118789728915
1.2171072151930311
1.3746440220594742
1.4972141710435285
1.7231366245014563
1.7730020648768825
1.7460654346793607
1.697398742285046
1.644863036185116
1.5698812643129676
1.569641852260738
1.6689468465117117
1.704735433182712
1.708630316111526
1.657006624362536
1.5918951592754766
1.5744426953980524
1.5945673050900233
1.6284244063958278
1.7168855834260042
1.852888074593081
1.8019318241203257
1.8377816639132927
1.855321258652811
1.9328154334594652
2.051506095977027
2.1537576363244098
2.1620594596935376
2.067283564091304
2.0298948639800947
1.9140953573836585
1.8157696919036226
1.746232570265443
1.7281482746227328
1.71047918787508
1.7354897948318173
1.795515290036198
1.7576525714772375
1.590986848518018
1.547682642357273
1.510133025561998
1.5481200682960783
1.656084952181658
1.78602074063258
1.853053243538648
1.855630806327407
1.9937169147798535
1.9635519188577877
1.8429272337480602
1.7856245475328956
1.7904889787980087
1.7158930509369628
1.653280748420506
1.4915382336473064
1.5332775747317544
1.6385421332436858
1.6634710114549047
1.6886431146001488
1.7504299125792246
1.7189558971241377
1.6309350438079806
1.7165574476536922
1.8222633018808363
1.8559818270445254
1.9129479051575078
2.0385966006602216
2.1610326862206066
2.36187996877015
2.4661073157554445
2.6194565474655893
2.8901866289158495
3.220462653284068
3.2976926334574044
3.3968636851788547
3.666562325678504
3.7148890159738768
3.7154614903711267
3.737832654871242
3.789834384287757
3.917232088889911
