x_max1,x_max2
9.357991063874666,37.03
8.805726482566813,26.54
8.683758934621904,23.25
9.308296963535991,20.01
9.82896957478073,40.06
9.974769077974386,45.86
9.920053337588637,26.23
9.639523171556313,48.78
10.043370711293223,49.47
10.076949517673786,49.85
10.005083886271947,49.87
9.971037310063053,49.36
10.081558320055827,48.73
9.974287058329857,49.21
9.89325317909378,50.17
9.996734344715335,50.29
10.027333247010013,49.57
9.935527324901896,48.63
10.089518631060212,40.01
9.887472561077152,40.22
10.063812573644386,3.04
9.903638353011205,0.0
10.092119532692111,0.0
10.02944473306814,0.0
10.111437930803742,0.0
10.045530255438894,0.0
9.896037087651122,0.0
10.00601829773143,1.59
10.087457745663977,48.07
10.124473223762983,51.22
10.004955424344496,51.66
10.035384876988301,50.68
10.113808567715077,50.6
10.010757586511852,50.27
10.073938969462652,49.89
9.796246209005893,49.92
9.99241322262755,50.04
9.962032620641272,50.18
10.134746850712851,50.93
9.968820448283676,51.25
10.0655823148671,50.93
10.030782283266957,50.52
10.098946102545806,49.61
9.895609798857523,44.3
10.038717040849573,41.29
10.001452084108868,37.26
9.97480026888345,37.67
10.004838821199337,36.7
9.810966567415127,37.06
9.70581525192977,40.64
9.86911422772562,44.31
9.731148665449112,48.46
9.823360544016927,50.91
9.881430460061928,53.73
9.359226814948695,57.02
9.765893240500318,58.38
9.634597258353608,56.54
9.924633986274323,55.0
9.803716704771684,53.92
9.928166866385837,53.31
9.859288520629633,52.63
9.816996476610985,52.63
9.93893427867747,53.91
9.816159437589898,54.5
9.866541858971669,54.27
9.769617853379675,53.32
9.60224847709096,52.5
9.806172561459825,51.65
9.693586050809952,50.4
9.616522580124775,48.66
8.27830567437513,49.48
9.183031312097947,49.01
9.91607360396244,48.91
9.837367195735423,49.06
9.90556809542798,49.12
9.861797607991843,51.06
9.642465901716282,52.82
9.410037408485838,56.67
8.679997589020145,59.41
7.790695781836045,56.37
6.047023038897735,55.56
7.411992748458107,54.92
6.590648280639907,54.15
9.4851195249889,53.16
9.478432110094184,53.55
9.543475507914142,53.72
9.548291160309498,54.83
9.943350896134245,54.01
9.771139726510057,52.67
9.90542173878053,52.16
9.973015298672076,51.35
9.933188617707284,50.09
10.103081061160037,46.4
10.053437210181746,43.21
9.981574503951292,31.44
9.95512327279119,30.59
9.931873699498578,36.54
9.381309265989694,38.83
9.875417504525805,46.99
9.109319777455143,50.3
9.802296974129199,52.74
9.907175150791643,53.94
10.00598740705776,54.42
9.920989919415739,54.74
10.04800097260703,54.8
10.078812764717833,54.62
10.116767651451958,54.43
9.924536619402984,54.47
10.011367708265844,55.0
9.868782423648197,55.9
7.993392245822444,57.43
4.414198133040623,58.72
5.61566500188487,55.06
4.2855570536220275,53.85
7.2299641170197,53.05
8.587099466510805,52.75
9.652938796766925,51.19
9.49175987526474,50.03
9.64781034185747,51.16
8.264497872886803,50.47
6.012670900462646,50.12
2.190206507363492,50.15
2.0048011030066255,50.65
3.942571932244908,53.03
1.6469731273999137,55.94
0.5176206818805252,71.91
0.7408178170465187,75.02
2.81034695699811,74.07
5.3783336095446,70.51
8.942885420314227,69.02
8.277827550988453,67.29
7.1276326426397745,63.71
6.183964706145457,65.83
7.2845150987012435,66.5
4.816373084234227,67.34
3.350185813495625,73.24
2.373208802673651,73.7
2.516969261881102,60.48
2.7815183733938498,57.96
3.1138475321180925,56.33
3.8633554813016637,55.34
3.7836362997793036,53.16
3.2639363606710567,53.76
3.3240821867648687,53.18
3.1855595334727456,53.41
2.129273685419769,52.46
1.3098488513986295,52.25
1.0070242300183718,51.99
0.5095753500331441,51.72
0.4742688300242431,52.75
0.4474942773369655,54.65
0.5912382468226077,56.62
0.6339118964795308,60.12
0.4525528849281254,57.04
0.893499243726878,55.26
0.4292045640390018,54.38
0.16768403531260373,53.84
-0.0005264047187409536,55.41
0.03615369401111037,61.42
0.09665103303613941,64.74
0.05527811237288956,62.72
0.22914163354789394,57.37
0.43432126165118495,54.61
0.36256811331078154,53.6
0.579223544959895,52.8
0.4687154647432737,50.75
0.2212514818718849,51.0
0.0730985894095478,49.73
0.15151653069355966,50.0
0.22669911459031558,50.11
0.09314070199940845,50.85
0.15151830245088774,51.11
0.06378872940079637,50.99
-0.0004504761949905597,51.83
-0.00026422616006732636,52.14
0.09811438478821659,53.68
6.784351169496878e-5,54.48
0.000261657127555201,54.7
0.0003477868776819305,54.17
0.007071171391473638,53.71
0.0004440551484723159,54.04
0.26984203048728395,55.39
0.32624066844709737,58.02
0.2957059458720648,65.93
0.35463074367191816,67.77
0.2321119696305709,63.62
0.3238858804036122,59.82
0.610349998787743,57.37
0.6461584098471406,57.01
1.645450592719408,54.62
1.7520069508220242,54.94
1.6856068189626428,53.1
1.915129593928784,52.1
2.7107605710598555,51.83
3.3297229151457812,52.71
3.8523853730065096,55.05
4.867079145246128,65.33
8.047170675456453,77.71
9.005184850568472,85.95
9.470100037618991,83.95
8.36745104780796,78.25
8.696549598472906,75.0
6.510638229036423,70.65
7.09977431608433,71.56
8.255324659551382,70.31
9.022729807119056,74.65
9.402359600125003,81.08
8.182103503637617,88.35
7.941886283405087,88.37
7.585575821674787,78.01
6.718026499216824,68.8
6.060087484309175,61.6
5.588468004085053,57.94
4.501176117614255,54.93
3.988887767700508,54.64
2.8806276661751204,54.05
1.8163365396983333,53.52
1.0370543360037197,52.48
0.37162941271002864,53.44
0.09071273688274098,55.17
0.5530463006951785,62.33
1.7736550086906973,73.91
2.0419306493243616,80.23
1.4998680985677704,76.6
1.36226618080203,74.19
2.1985447089334023,70.06
2.524821441389288,62.07
2.3361944914528343,58.85
3.539126012639614,59.69
3.9764763071971587,65.09
5.847929336194369,70.21
7.951247542131213,78.8
9.34831594817306,74.13
9.724154724217208,60.1
9.73948001115628,56.94
9.30502469361533,55.38
9.201690045339639,55.23
7.676596418516063,53.3
6.812867277576114,53.2
6.3828388588351626,52.62
4.490277824224431,52.14
4.369120669829531,51.19
4.61914724832097,52.07
4.712880386788228,55.68
5.1595643912885345,62.43
5.174119153404121,79.48
5.5092347849703875,88.38
3.6597651230575576,84.1
2.1417963305133925,85.35
1.4098904257090437,85.96
1.722095899406776,77.65
1.2250273302499965,76.4
1.4485226608090784,83.53
2.408525967854483,82.83
2.6644538557978956,82.92
2.861532022785947,87.85
2.4937340204605194,85.03
2.199016706914982,62.25
2.8692290221685672,58.06
2.7826020146927597,57.55
2.8277099702199453,56.83
2.4471829529885194,54.96
2.1589982660672886,55.98
2.224330385747205,55.8
1.3687691745604564,55.57
1.0712191697897737,55.33
0.9123430247156199,55.8
1.0065416857509502,60.05
0.8261601877234962,75.98
1.1207052940919608,96.7
0.7911965351216317,109.45
1.0333108991692377,108.56
0.7763108587581891,102.76
0.5095825390073518,101.2
0.3518731481446517,95.97
0.22726296174868577,90.41
0.10224962246683145,87.7
0.16583311016302882,88.28
0.4445702752565282,95.01
0.13201303948010984,106.82
0.01702543087733048,100.29
0.009147950480252446,73.38
0.03277430392156075,60.35
0.0004031386942157872,59.75
-0.0001533316292872198,58.45
0.051535883973729976,57.19
-0.0002820432445840271,57.32
-0.000412682393529227,56.47
0.16667834457803887,55.95
0.05733046149961599,55.44
0.06207132819414675,55.28
0.16746841014531372,58.98
0.3063776950730258,69.39
0.1096136423799857,84.48
0.5159475615104325,94.67
2.3123736913788733,91.4
2.6699816678277215,82.96
2.543631323780575,78.0
1.7551176805893265,71.81
1.97843195620792,69.87
2.2666399864735833,68.64
2.513691368323899,65.58
2.559401706037126,65.08
1.8215001189630358,70.87
2.2593749785643054,71.74
3.700676590497447,57.28
4.8040786272133245,55.43
6.265751796019486,54.36
6.97422624390495,53.59
6.399424036264327,52.35
4.439747111539062,51.91
3.946174703518529,51.52
3.4636140461521534,50.98
1.9894492420362586,50.85
0.5960463851869746,51.52
0.8801052793057148,52.01
1.1002365506832208,52.44
0.779076725158622,53.35
1.112931035080157,53.99
0.775294725976526,56.28
1.2119902555515163,58.62
1.3990455942296776,59.18
1.4538019313579214,56.72
1.9578087667207191,56.16
2.2346104478611135,54.61
1.405489784971279,54.1
0.5738204608203702,55.17
0.41285885773418235,56.73
1.503194495366566,57.92
2.2073014887120257,55.11
2.4481935330874918,53.06
3.043961479940291,52.42
3.983682287347063,51.92
4.290679583282549,51.14
4.395146780678435,51.48
5.26035356558911,40.46
8.18047827442855,20.83
7.885003517191863,20.06
7.221119334150706,16.78
8.066216621010962,26.58
9.43749280544082,38.61
9.036565812493668,51.46
8.012879811838745,51.45
7.894244559290171,51.66
6.810063904320237,52.61
7.70351370678779,52.64
6.241519301442453,52.25
4.027911106344374,52.04
5.092089403694975,52.05
7.165271396176538,52.17
5.719473111238065,53.49
6.708262024324378,54.31
6.611413605596169,54.38
7.255502449158408,54.26
7.347387279099889,53.61
7.014625669293933,52.8
5.171333906349406,52.5
3.238112007288522,51.53
2.9782022353889066,51.02
2.403011242301536,50.51
3.0248938418604006,50.32
3.4438630032298647,50.39
2.679517034802867,50.97
3.5999757589259986,53.57
3.4983901128634622,55.14
0.7997377093658116,64.04
0.9931212487190252,64.88
1.7602155128540693,62.2
1.8196008168687572,58.38
1.423386012519167,57.3
1.2295881557830155,56.93
1.0181210632270337,56.9
0.5050494262772732,57.37
0.24089358729099009,58.0
0.09875147818755906,59.67
0.09147365625024338,61.38
0.217524770914129,59.64
1.806708560737508,56.44
3.324477848994699,55.17
3.5991813423915575,54.79
4.819276405062786,53.68
6.110091810233105,52.36
5.866398064529966,51.31
5.673936929547601,50.69
5.96018149523754,50.59
6.036615372781876,51.0
4.724104709423077,51.56
3.13569676149302,54.18
2.888092729896239,56.58
3.8239625253920115,67.67
3.4503981438618694,72.8
4.166385528388532,70.63
3.5737204057096723,70.38
4.278320808369583,67.51
3.973740629205742,64.03
4.957505464913936,63.84
5.575405193498742,66.56
3.7026247693736676,66.0
2.751409242667913,69.33
3.7959342587595817,71.45
3.779845810525971,72.82
7.552638549662426,68.14
7.335617387197944,58.08
5.856469741513701,55.74
4.739102113843877,53.83
4.029931614935654,52.64
2.3259538323327873,51.46
1.0751025340800768,51.12
1.0851824535320063,50.69
1.0377999813734196,50.82
1.776029689166772,51.47
2.0316640299304503,53.97
3.4624606077090916,56.09
4.392948959159136,66.59
5.334104333462511,68.22
5.641160536894361,67.49
7.399935402858506,66.09
6.996679936220461,63.73
6.132482542804794,60.21
5.10684526083756,57.84
7.2133385955388265,56.97
9.367305177847369,57.68
9.262725169327847,61.57
9.197144104993393,68.2
9.335705379875591,62.53
10.021644223719987,57.86
9.943289711181924,54.41
9.690217950058427,53.83
9.803811986893246,51.99
9.592128656898415,46.86
9.434636586581862,47.17
9.366345247574808,45.47
9.063404394690053,45.43
6.699613923048826,46.82
6.021146594262795,45.08
6.203024903510029,53.75
7.044285657915399,57.36
6.8591731769872375,69.07
6.514511324972779,70.06
5.240331248171995,67.42
3.3552229400769202,65.73
2.68599275882014,66.31
2.476064210745076,65.21
2.661855293051467,64.63
2.450816536966553,64.57
1.5812569942239503,64.57
0.8063439187883183,63.78
0.43089837063942543,66.68
0.36630121415103806,65.37
1.3660556056576303,56.57
1.6923662570964262,55.68
1.372705755482116,54.28
1.3493288726862729,52.62
2.0983409139224216,51.46
1.809122247205125,51.31
0.9745908957753081,50.47
0.9492431100054513,50.03
1.6048744375719541,50.1
2.42610819304697,50.72
3.0875943844739524,52.56
2.987447955496969,53.98
4.439439536076713,55.29
5.677084178504733,56.66
8.052431469616668,55.93
8.486956241907162,55.89
7.640871334458841,56.53
7.553741735725227,56.05
6.017072942159106,55.64
5.330712197482665,55.66
3.7380993987575653,55.59
3.5265865258981925,62.37
3.7316172340725347,65.98
2.5796862898977104,64.96
1.7483664096154674,55.08
1.1741763484571888,54.18
1.0493548178870655,53.99
0.553391081537061,52.71
0.6909196397439292,50.92
0.776277891828174,50.04
0.40892484416897557,48.67
0.3325275892221265,48.1
0.45282898318976955,48.05
0.8536042121427694,48.5
1.912171593919405,49.07
2.4485535807291634,49.21
1.9042680386293138,49.68
1.623441503297145,51.47
1.5810855210455623,55.28
1.8226155131266666,54.1
1.465020632955823,53.87
2.6261864469090956,54.27
4.546152817361835,52.14
4.541375554776563,50.97
3.8228908796239076,51.05
2.3783264636984924,52.19
1.7275974739879818,54.06
1.5152552049074144,56.03
1.5194106911359053,53.35
1.678316846298958,51.66
2.2949918517699883,49.9
1.8772600354089124,49.46
1.0518081792083858,48.04
1.1207508299908802,48.5
2.3636847108624814,47.55
2.7412034999799966,47.1
3.4222841346859583,46.74
3.213405905191526,47.12
1.9976929346795573,47.39
2.6051710111161768,47.93
3.625740324075622,48.34
2.670116241507439,48.89
2.403536309346159,49.86
1.7573972424883337,50.54
2.7348363087604706,51.11
3.122099880202796,50.73
2.954513933798595,50.43
3.47219575483878,50.28
2.916914230653638,50.58
1.542320984334094,51.61
0.5677830577792253,53.43
0.4070286761086041,58.05
0.11318627663968406,57.94
0.341030094558775,54.69
0.4046914779749835,51.94
0.384247471002668,51.04
0.5750409590415437,49.46
1.2917567904743021,50.18
1.4388047813420137,50.05
1.3435888048696423,49.82
1.5421196489004485,50.0
1.9129368191043947,50.56
2.3383778251753258,52.13
2.7877333276661114,53.65
6.117831568574341,60.67
8.509562676732457,62.38
9.432974836830065,61.09
9.889947062672785,60.0
9.745557250808632,54.96
9.873156295668561,54.23
9.874819888907023,53.8
9.991864572632224,54.09
9.963701505841259,54.01
9.904099571349551,54.52
9.991110048940088,55.5
10.01683614838869,54.2
9.953117542753425,52.96
10.017349081995373,52.18
10.184216243597152,51.66
9.994864693595943,38.52
9.98822482064913,32.51
9.938732582396376,34.49
9.88703129108909,36.71
9.955913809229935,38.42
9.892041377118087,39.39
9.544526628742352,39.82
9.545329338268195,41.72
9.824133270701257,51.38
9.903518486435075,55.25
9.906989880589522,55.07
10.033436828828993,54.83
10.047051512284785,54.55
10.032230872959389,54.09
9.923109696117216,53.49
9.947238511931866,53.4
10.049397785146645,53.61
9.992554240168884,53.63
9.989650912933753,54.53
10.211923490202489,57.12
9.7844615150303,56.65
9.07367482270871,55.19
9.620880490898694,53.69
9.314156287630057,52.6
8.318279756557434,50.9
8.57387591863708,49.58
5.484313207658351,49.33
3.7852389902737067,49.03
2.222757150619278,48.92
2.0660753439556196,49.03
2.17935486017838,49.65
2.9690937360702647,51.17
4.810609506019307,52.34
5.7377090242327435,60.05
6.787828356584947,63.88
9.23196806565196,54.84
9.449463527324879,53.73
9.859128190806022,53.32
8.447249656485688,53.19
7.908229876861516,52.81
7.467230642464225,52.93
8.533090603573982,53.8
8.042094378607114,55.37
8.041259515349221,60.27
6.419371941494169,60.9
4.0709355635744435,57.06
3.9237587806567875,52.89
3.0393022234725526,51.63
2.1736260276147505,50.2
2.258468570045649,48.17
2.17990266079025,47.39
2.98018149169817,46.32
2.5366962521393073,45.84
3.375704919850851,45.96
3.8696158627975636,47.21
5.849102019715819,48.97
5.164137806118414,50.34
5.520671980928956,53.29
7.044925341176193,53.04
7.7597234362250305,51.98
9.504566106506331,51.47
10.036745203871769,51.35
10.034448949869477,51.09
9.960744845890337,50.8
10.01680927171232,50.7
9.925675346444924,50.69
9.92329305053577,50.76
9.805390153101424,51.37
9.988610041492782,51.4
10.041476375917759,50.41
9.998200509207685,49.72
9.766554643427428,48.82
9.950220009177535,38.71
9.956881363694592,33.68
9.81171148709108,32.73
10.024061864052404,33.24
9.856381765938224,32.57
9.977239297558452,31.16
9.731341151002828,35.71
9.58935265227524,38.99
9.148931076936961,49.96
9.063559699110893,52.23
9.308400748558242,52.8
9.620943017030323,52.74
9.937223334483859,51.35
9.788798173626196,50.66
9.759616824645704,50.27
9.656066738132372,49.83
9.81356731678735,49.91
9.899735894012109,49.42
9.983112705879517,49.71
10.011215939497259,50.42
9.984920201451523,50.66
9.921578360696449,49.17
10.068203369229995,39.08
9.934583798019867,33.96
10.10751631080856,27.56
10.189543311036134,24.47
9.940853012010967,0.02
10.027894994010625,0.08
9.974973384570108,0.0
9.978208329588684,0.0
10.100137566059582,0.06
9.983191405158436,0.09
9.808622896812397,0.05
10.025392427985206,6.37
9.930416210955935,12.08
10.046462021997522,11.18
10.000961693343024,25.29
9.702127724974192,11.56
9.815447416682497,11.22
9.913492811598692,11.07
10.019221670143617,4.92
9.967175017847152,4.96
9.993369815683451,11.61
10.007207342245506,36.27
10.018306439198831,36.17
10.015972961674677,25.97
9.999815892742644,16.96
10.022730359011048,0.09
10.006486592744771,12.91
10.104587256421581,0.09
10.141712881247484,22.88
9.973332049290367,16.16
9.650149325337537,16.02
7.874401482534191,12.45
8.799972230569438,10.19
9.892541138564006,14.51
9.634372526841497,7.01
9.873743841251468,10.98
9.802752869497153,20.62
9.833200175252113,44.97
9.561961482699104,45.67
8.613295770873812,46.07
6.758652980429157,46.47
3.6877828236619874,46.82
2.924693616304915,46.9
2.660733505271532,47.04
1.4414606204033678,48.21
0.4957699848557857,49.41
0.46374145523522337,49.73
2.5766587518203514,49.48
5.147846638982577,48.14
7.874482683275636,47.25
7.545242427362505,46.62
5.429793490673084,30.58
7.096692902602244,31.57
9.39085931421432,5.68
7.460712087866157,0.0
7.7713437367383404,0.0
9.322251890012431,5.09
9.72922465202225,46.51
9.7836437312091,47.47
9.860179519936676,49.04
9.819325931421652,49.41
9.90315747811681,48.44
10.034756621443906,48.25
10.015736577348118,47.98
10.045103069004176,47.91
10.185453099088166,47.71
10.0294677364756,47.54
9.852029886222494,47.5
8.253642285932715,47.67
6.736081528472443,48.19
8.71124429111466,48.51
9.47200660263668,48.73
8.583956773400928,47.96
8.785537572975034,47.06
9.617909470277665,45.21
9.689860813596287,41.92
9.881827603741907,40.69
9.873192202343422,38.01
9.938999399740295,38.02
9.761037389821691,38.02
8.892041273524377,43.31
8.120128781038112,46.31
6.747492910250237,47.9
5.144842261921116,53.73
4.438470596224158,54.91
3.388226321878561,57.33
2.551010616905396,55.66
1.9202220326635175,50.93
2.483389405991195,50.02
3.2936027340302183,49.59
4.094806130004077,49.98
2.5537824396639173,49.98
3.166990776287256,51.57
1.7999595526788499,56.92
2.5168022732781763,60.47
3.226367777522202,49.73
4.915128751432248,47.93
7.4102059972583,47.37
7.697012619059587,46.86
9.742031069195372,46.1
10.005328323851321,34.14
9.998547652115638,37.21
10.01550655269612,36.29
10.09664862920152,33.31
9.991704341784407,37.58
9.944663670399104,35.34
9.908784758484227,45.84
9.888700214526821,50.19
9.981142901464072,48.42
9.72130247624927,47.33
9.148258276836144,46.96
8.934738681765738,46.66
9.110263306687505,46.14
9.08342282482062,46.15
8.633062024799102,46.3
9.708185290459614,46.82
9.898405900778418,47.88
9.914189282647078,48.58
9.88839752354835,53.52
9.955813041210297,48.56
9.1241910904214,47.55
8.001210944305733,46.42
8.514746754163571,45.97
8.258491192447714,43.62
8.426733949549012,41.75
7.649640753359651,39.15
6.653017723735338,39.85
7.651858079079015,40.6
6.657314848031307,43.0
7.161064312192234,44.49
4.232944803702322,51.3
3.7148074200818897,60.73
2.7889264327341747,63.67
3.1287713605654734,56.99
1.7826990817716912,53.01
0.9972905979075788,46.12
0.8597728830429051,44.7
0.6716161002579912,44.65
0.6214178638620965,45.19
0.014938728052497475,46.55
0.19558775504425693,51.13
0.533060388962354,55.63
1.7816181666199886,60.2
3.1468519981507885,60.86
3.091276763091611,44.98
3.1842511094230317,44.3
1.8431486424280257,43.84
1.7131831343839687,42.76
2.217515407262153,42.7
2.2303936948599064,41.18
2.033661552421382,40.35
1.0836543496491955,39.59
0.4632587248991235,41.1
0.12992428494586025,43.67
-0.0025086364294448858,46.28
0.07875325521870699,59.66
0.3184837565030958,59.72
0.5008286477641662,55.41
0.35925313902294925,51.19
0.44068187450042756,44.63
0.861243131028478,43.73
0.9696726133592674,43.36
1.2752474251504406,43.56
1.7244815380336735,44.41
2.1114593175941936,47.03
3.165849413808925,53.61
3.9902549868412156,56.54
5.5260440184625095,45.01
7.865102120204491,44.35
8.039080175705644,43.37
9.013875249158513,43.37
7.877524484718659,39.92
6.5066314527992555,35.42
6.82778573630105,35.19
5.172615761510084,36.0
4.064636979023061,36.29
4.421772277402407,36.52
5.814282438015504,35.5
6.495473961571528,38.39
6.245001587881952,40.39
7.400194893379405,40.94
7.663489053679389,36.08
4.877842219949376,31.09
2.540471666502626,35.19
2.636223481774091,35.62
4.176934694751947,36.0
3.298301758153003,37.21
4.037295201069836,39.61
5.169329934083019,42.23
4.414222215102494,43.75
4.1961360919638695,43.81
5.049617129374831,43.39
4.413032063233543,42.49
4.6405168903866985,40.67
6.100017069923149,38.99
5.572535537340937,40.07
2.0707566482279365,36.76
2.4827078174993122,35.46
2.667132893014817,37.24
