qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3
-0.9462987011413351,0.7189911762674438,0.0,0.0,-0.006141005435798752,0.0,0.0,3.066881974420026,-10.0,1.371810498937383,0.0,82.26939149826794,0.0,0.0,0.6141994528091591,0.0,0.0,-489.80342316253456
-0.9905180833582974,0.7677981925265001,-11.32422905429791,0.0,0.002995656776721887,0.0,0.0,-0.06438541059665813,0.0,1.3452739622739895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2942915215269308,0.8322212569757398,-12.133237743900967,0.0,0.000485722439785438,0.0,0.0,0.061090883548109876,0.0,1.2942915215269308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9294782832569101,0.8775844469891761,0.0,0.0,0.0018444938518616684,0.0,0.0,-10.585758613607425,0.0,1.2190996244689762,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999984,0.0
1.1223289713490798,0.6941798519012974,0.0,0.0,-0.0021975586341526953,0.0,0.0,1.3330820596565538,0.0,1.1223289711679627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8095134855241489,0.7144417204589366,3.21231031881045,0.0,-0.007959585367733515,0.0,0.0,4.012611416829933,0.0,1.0679551127652769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7505076620115004,0.8526936444772191,2.178358570140439,0.0,0.0024773778325126064,0.09444650978451154,0.0,-0.8706189183527828,-70.933097929445,1.0161034764850154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9152439036937557,-2.0649703867632505,0.0,-0.0016220260052576354,0.024958161963728125,0.0,0.18882420328738178,-13.770749626783024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8437649684752504,0.8715863771824842,0.0,0.0022025602736576912,0.026913302631784194,0.0,-0.6537018566430809,-19.255468304081116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8764212757280415,1.0969947336668988,0.0,0.003319761169383896,0.11847727248690999,0.0,-1.494429184520399,-83.47720876965803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9601205154527988,1.0204962017125558,0.0,0.004636202082145753,0.07658733717780504,0.0,-2.676393277612472,-49.19676041285523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9110376115713393,4.1484013370474715,0.0,0.0036088148767390404,0.07778229322304375,0.0,-1.4387055393524848,-60.98874154679405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8543476684215618,18.865644803364702,0.0,0.00654035690882256,0.0,0.0,-11.635826692920668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000016,0.0
-0.7813104732671976,1.0252945061758163,21.935488909802203,0.0,0.00489135238420349,0.0,0.0,-11.673072502831786,0.0,1.4321527749152188,0.0,21.935488909802203,0.0,0.0,0.0,0.0,10.0,0.0
0.852391142134528,0.94562364386509,-23.57688744731561,-0.0585446936569598,-9.54489987264092e-5,0.0,-11.22453006171268,-9.884394495418405,0.0,2.220446049250313e-16,0.0,23.57688744731561,-1.1102230246251565e-16,0.0,0.0,10.0,10.0,0.0
-0.8565032596209401,0.9219733455988631,-20.037391562209887,0.03901938249824838,-0.0007484833525946835,0.0,0.0,-9.719155001802903,0.0,1.4579089777351133,0.0,20.037391562209887,-0.07039530180379416,0.0,0.0,0.0,9.999999999999995,0.0
-0.8521128795396511,0.8796669363238806,119.37690980740066,0.0,-0.002298900544538938,1.6751753873368906,0.0,0.895211438075756,-1221.5627885220283,1.4162828263045815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9031469712500825,0.9239660596694499,0.0,0.0035436828888788566,0.023902463759010024,0.0,-1.1462299837692778,-15.459059398695015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6861096597879994,0.768911461020085,0.0,0.016496093490491266,0.01832511665050328,0.0,-4.8690074256979194,-12.169439525171668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8297440053647035,1.5063970489105696,0.0,0.006579841410028259,0.0028500618898870365,0.0,-2.9658817725666804,-3.3599059037027716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8369000666656655,1.575338420530058,0.0,0.008047982322260729,-0.0021635358847112655,0.0,-2.9109365681609933,-0.10887918150184993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9279798558910415,1.5390540444171925,0.0,-0.0006569991778762925,0.0011006048457760397,0.0,-0.09225279809363407,-2.273197059420981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8410455363673253,10.250635261603957,0.0,-0.0024153079945012767,0.10549993691866193,0.0,1.2509611837618113,-93.99346550097873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.84176477303509,-8.602920154032745e-9,0.0,-0.0025260954179680693,-5.303735228778805e-11,0.0,1.1192837350804357,-9.999999955477278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
