qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3
-11.443057598602264,8.241994793210335,-1.4420682248328376e-7,0.0,-0.006728976547920397,-1.0670048178340608e-10,0.0,3.499097934562048,-9.999999923558626,16.5885322834901,0.0,-519.232790854287,0.0,0.0,-0.5124085273576515,0.0,0.0,363.08540370866444
-11.864534474773546,9.519532187328183,-442.1165798065644,0.0,0.0044382202434721804,0.0,0.0,-0.7677156899178815,0.0,16.11383938524362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.33028843519174,10.083592253611075,-452.50322883414975,0.0,0.0021199100744641623,0.0,0.0,-0.4955771091557016,0.0,15.33028843519174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.036520506509218,9.88082643224153,0.0,0.0,0.00033811090002497916,0.0,0.0,-9.781766712470178,0.0,14.475451710161856,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
13.415380622820688,7.78939628468992,0.0,0.0,-0.0030264096713809568,0.0,0.0,1.7562697726523298,0.0,13.415380620655768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.613249307022055,8.817698366371586,42.70790608617073,0.0,-0.006058690235379375,0.0,0.0,3.162430513451054,0.0,12.682331957785767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.963294749141754,9.780523664038732,23.186642946271398,0.0,0.0015275802286874687,0.07849528364520819,0.0,-0.31572691080635124,-58.3980413288831,12.135299100015395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11.085931725539279,-20.746204653171645,0.0,-0.0008628601819476,0.024395842995214738,0.0,-0.3149704749351189,-14.957204846345219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.62893888648599,8.449912144189327,0.0,0.001542032422469358,0.023042655128611908,0.0,0.10119916329956256,-15.97415727516773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.970187266205135,26.43936848715505,0.0,0.0025949806798772285,0.0760925681253528,0.0,-0.7030995858265001,-57.554993091136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11.071345782575847,12.300975059418223,0.0,0.003766249728872974,0.07787149781274827,0.0,-2.109926393952654,-50.09713508933885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.669279004507596,10.654437752202035,0.0,0.003069138381412111,-0.0012436303317296066,0.0,-1.2459583995548291,0.4366817738839269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.781293743863468,0.0,0.0,0.005728818191136596,0.0,0.0,-11.19048022270275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
-9.77963968205134,12.115230242581582,246.00422350875107,0.0,0.0058616214835377324,0.0,0.0,-11.95881169471596,0.0,17.92621318610044,0.0,246.00422350875107,0.0,0.0,0.0,0.0,10.0,0.0
9.469434717113701,10.429863535560758,-270.54731315630545,-0.06383736427909692,-0.00041594442087654343,0.0,-10.599130205157437,-9.512068842448487,0.0,0.0,0.0,270.54731315630545,0.0,0.0,0.0,10.0,10.0,0.0
-10.371117308528104,10.234680356614275,299.0978416486596,0.04208171357659343,-0.002244389580360586,0.0,0.0,-8.978447160201355,0.0,17.6533420782763,0.0,299.0978416486596,-0.07560789139030938,0.0,0.0,0.0,10.0,0.0
-10.223394741192928,9.971353755334388,-111.33626093900554,0.0,-0.002098719682088924,-0.19066879072313203,0.0,1.0458364228042687,134.11759391965012,16.992136542175523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.980824820442075,15.00249818835195,0.0,0.0023059344917465223,0.0347336745609425,0.0,-0.25725305646144575,-24.15408287942408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.049114498253719,8.989130990288523,0.0,0.016083306959688445,0.03791992858692003,0.0,-2.9466779783001784,-22.55869880119424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.207827429528153,17.429172505940652,0.0,0.007345567664101339,0.006263212196012449,0.0,-3.224311048305622,-5.135455930810725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.750186239881293,18.617209978955838,0.0,0.007824148665494792,-0.002130832758958378,0.0,-2.6383737465103967,0.052547747413143185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.756604752326123,17.16931602150297,0.0,-0.0016396065118395023,-0.010901394462711697,0.0,0.6832733112306766,6.5065020111756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.831688962582035,48.92130511088949,0.0,-0.0030534009275229724,-0.018327237966066695,0.0,1.7185151100284795,2.521287193093412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.014019106098653,-1.4226111488824245e-7,0.0,-0.002566445551036725,-9.034373249505734e-11,0.0,1.2644700477300843,-9.999999933393951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
