qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3
12.020864536756532,8.279072815914937,18.115580584060407,0.01403747924304446,-0.0024572484407564474,0.004543158732171977,-10.67649688685019,-0.7934499093270517,-5.920409100597397,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0833333333333335,2.083333333333333
