qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3
0.8524970341322675,0.8527792509294323,-0.148100773660826,0.13058720481620562,-0.0039989162191293,-0.005197870516662341,-10.682689976563166,-0.6515229123196937,3.4317414718907884,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,2.0833333333333335,2.0833333333333335
