qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qF1_4,qF2_4,qF3_4,qF1_5,qF2_5,qF3_5,qF1_6,qF2_6,qF3_6,qF1_7,qF2_7,qF3_7,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3,qH1_4,qH2_4,qH3_4,qH1_5,qH2_5,qH3_5,qH1_6,qH2_6,qH3_6,qH1_7,qH2_7,qH3_7
3.741646779447154,4.905369755104675,13.93934308162053,1.2900027367297295,0.5947367891975811,3.145304145570272,1.7898985674246248,3.133455533243896,9.862678839593961,-0.7905952286008737,0.8721288500264047,-14.586162163501138,7.0622225616833685,7.220879518942711,2.608011847228493,0.022374124953140714,0.12920143913417953,0.0015423972649966317,-10.636170891966708,-8.77493652265245,-1.9212833041177764,0.0,4.868255354902202,0.268966285444589,0.0,0.32378524864601477,-2.156383124726026,0.0,-1.8730056208385046,-3.115316533287557,0.0,-0.9916019652577527,10.875058692876115,0.0,-1.6034573095123148,-0.6599454143139376,0.0,-0.14785342675491653,-0.011720572991599712,10.0,9.143150135686726,2.2779145250915738
