qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3
1.017999806821066,0.2106845923414887,0.0,0.029312532944111354,-0.18348800200800028,0.0,-10.89246532558865,-2.130006497421733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.999999999999998,0.0
0.9068042499555184,1.0034853311656786,0.0,-0.007858352655425322,-0.03182929736380584,0.0,-9.35366693575194,-8.65892649858155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998,9.999999999999998,0.0
0.9176794559977848,1.01606855978742,0.0,-0.0721381238985,-0.06843675366866891,0.0,-7.162644783099454,-7.189825782598349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998,10.0,0.0
0.8100031508488542,0.8549413725261021,0.0,0.06065997756869365,-0.29314849597712284,0.0,-11.378779827563271,2.0651940879658444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998,9.999999999999998,0.0
0.9663406127120414,1.0903499471629436,0.0,-0.06913662086968768,0.03131801975677951,0.0,-7.6696027746557895,-11.251583720644957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.999999999999998,0.0
1.0016687106033304,1.001546707693922,0.7299932556791683,-0.04563678013916398,-0.22187263850614886,-2.8662471163455745,-8.404428552942846,8.354040215175308,160.64137929834015,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
1.1086311862551435,0.9257337917092499,0.8582206766685305,-0.04097159575198033,0.0729057806240274,-1.0198107737134154,-8.586441347144897,-2.3925199065484968,60.60542138912711,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
1.0935105262604372,0.9004333439105937,0.9979569168130018,-0.21349625533360747,0.044915279218484094,-0.09481165305029526,-2.602947709107661,-1.4575575914396064,6.4043689332190965,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
0.7134739847245034,0.8684084800550136,0.8373849378010757,-0.3966362932725126,-0.03511963327851755,-0.035081051290181645,5.668174068412359,2.1568434511346104,2.380180381774752,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998,0.0,0.0
-0.1075992313435687,0.776864326234748,1.3135686543118068,0.0930941275684625,-0.05398962780298425,0.1619934103840935,-2.2389056159966048,4.034980377404784,-12.041850027220711,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
-0.04764209483671978,0.8768150801310046,1.0526470518567104,0.004952121259607947,-0.03784625361259129,0.035846184411307803,0.23164450253724694,2.1811852831674607,-2.494439352592157,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
0.9628974420525566,1.0600047894584173,0.9985035037940776,-0.45262265774346816,0.02037176701945374,-0.01688282674782566,5.848780184445008,-1.6344930865611191,1.092546087514839,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998,0.0,0.0
0.6247346331579405,0.9787176643205492,1.7564365291174184,-0.4150177625719766,0.008251298559746021,0.6825058345174256,7.689225002750603,-0.660072531387092,-47.32943538232622,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998,0.0,0.0
-1.7646681948072813,0.8469245515866454,-1.4820059231320208,0.25628143496756167,-0.10420730694453635,0.0011042085741597722,3.3776153436478342,3.8693406943833146,-0.05607901461166635,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998,0.0,0.0
0.658313744454811,0.9525243703573008,1.3767828403377809,-0.22718856670612744,-0.05777071678445201,-0.05222086327468082,0.6071533840833196,2.2014264504427907,3.0587727319523363,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
-2.6581221965486987,0.9412661825047421,1.314466492592701,0.2512285266547072,0.031280023875054755,-0.1320838354983729,9.431356539291253,-1.0251258100615965,7.306657461624805,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
-0.9539351195502577,0.9933992139769594,1.1124176511306372,-13.27871943475425,0.09237470905193489,-0.019994099565344974,464.0609126041722,-3.823939428544181,1.123418986418499,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
-0.09086104437739273,0.8699253303502913,1.0141786021889043,1.4757907783621085,0.0948070905768845,0.3092907156067949,-50.399989167923245,-2.9476728292305063,-18.953825634727934,8.881784197001252e-16,0.0,0.0,-3.552713678800501e-15,0.0,0.0,10.000000000000114,0.0,0.0
-7.179766859051796,0.8826115098500626,0.9665703660833137,17.49266560052681,-0.04423524863888928,-0.06417500390404318,-534.0544880544699,2.3771385546328085,4.20779288596194,-6.661338147750939e-16,0.0,0.0,1.8318679906315083e-15,0.0,0.0,9.999999999999943,0.0,0.0
1.147549830311679,0.836630238296432,1.1576101723374213,-4.687937106751692,0.02720431680596281,-0.0485364995740296,148.48970655164092,0.1625631657909664,2.818498938442002,0.0,0.0,0.0,0.0,0.0,0.0,9.99999999999999,0.0,0.0
0.24445941045087927,0.9158784855131409,3.199671368624043,-0.015499476154844972,0.0278014266942678,-0.7256945078002882,-2.0475061738743388,-0.6780349866114537,37.231747823507455,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998,0.0,0.0
0.8364593474856316,0.8883770655845455,0.0,-0.07822562120221185,-0.014236887452556073,0.0,-4.9454622230977545,1.1108180256187061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
0.8294817093910652,0.9384603670309061,0.0,-0.09273202502962587,-0.09602116168770962,0.0,-5.4738368823078085,3.5544813028741427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
1.309625770051895,0.8107118714083471,0.0,0.10825585305828986,-0.8507299294117248,0.0,-14.190951041387674,32.34434063901404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
