qF1,qF2,qF3,qH1,qH2,qH3
9.56865504725214,0.004619767654372393,-0.576049254302726,0.0,0.0,0.0
9.479730170053546,-0.003785881419118949,1.378142532682017,0.0,0.0,0.0
9.747058599332817,-0.007155297164773267,1.898574057506077,0.0,0.0,0.0
9.462533678048802,-0.009572924684820622,2.624630753211764,0.0,0.0,0.0
6.6354847328645254,-0.028608005162303152,8.819905651919044,0.0,0.0,0.0
8.124370838528202,-0.018409309971486005,5.423532274530825,0.0,0.0,0.0
9.877028934381986,0.0032700584066565935,-0.22361411899517059,0.0,0.0,0.0
9.322085796730597,0.002360209522403636,0.4593954305675519,0.0,0.0,0.0
10.357089692696121,0.0009266472901947181,-0.21560837776719774,0.0,0.0,0.0
9.853636393526012,-3.102011774426059e-5,0.4828553258330789,0.0,0.0,0.0
9.092291054141894,-0.002388601968444543,1.6090228274202312,0.0,0.0,0.0
9.374565789534055,-0.0001254222801664177,1.0074306342915875,0.0,0.0,0.0
8.648650520549674,-0.0019661197482368177,-8.699174489247502,0.0,0.0,10.0
8.49533712110495,0.0003378550312700485,-9.09147985309246,0.0,0.0,10.0
9.539316082343445,-0.0012488263468162268,-8.870855479486552,0.0,0.0,10.000000000000002
10.416139389034019,-0.000934964306838978,-8.65725676156161,0.0,0.0,10.000000000000002
14.70875374371357,0.004892663227005393,-10.927823331698534,0.0,0.0,10.0
7.808201808255514,-0.014049151672518606,4.288225767505132,0.0,0.0,0.0
6.780576227698977,0.0013937375316519832,0.7757790454254987,0.0,0.0,0.0
5.525998644776943,0.00011371273018963159,1.4337360534762895,0.0,0.0,0.0
9.329849032734868,0.0002461265238306507,-0.2671095880997135,0.0,0.0,0.0
7.149947252641519,0.005137305846023696,-1.175231113285951,0.0,0.0,0.0
7.150048811777471,0.0010069207104122905,0.5863259337390526,0.0,0.0,0.0
9.772805748580772,0.005852564921792117,-1.2597956268469255,0.0,0.0,0.0
