qF1,qF2,qF3,qH1,qH2,qH3
7.8766609329005375,-0.004003260262473506,3.4023585380261356,0.0,0.0,0.0
6.883876496185878,-0.008624658703695927,5.335395496916905,0.0,0.0,0.0
8.375802899254065,-0.014498717179986227,4.700644678295944,0.0,0.0,0.0
8.609991226509665,-0.015392274374514408,4.596094223629054,0.0,0.0,0.0
4.63856474314933,-0.025954455635998998,8.776699159940856,0.0,0.0,0.0
8.118218758319175,-0.020536260588156444,5.818159914154512,0.0,0.0,0.0
6.234765718495061,-0.011581716539809259,5.957824054324904,0.0,0.0,0.0
4.072257428054192,-0.015504904488122792,9.012311084123466,0.0,0.0,0.0
4.176392236511831,-0.016445398969773917,8.993362145935366,0.0,0.0,0.0
5.6735522121091195,-0.014158453715404638,6.927771201504721,0.0,0.0,0.0
3.564667722092827,-0.019637918949434417,8.363835623955943,0.0,0.0,0.0
8.91449600126842,0.009508212741786273,0.5505379984064902,0.0,0.0,0.0
14.086063706349087,0.0019344685195281466,-8.831268241053685,0.0,0.0,10.0
20.447567227710433,-0.0026763426716357704,-9.034599236536673,0.0,0.0,10.000000000000002
17.411260999942787,0.004009175106388641,-11.441399008073388,0.0,0.0,10.000000000000004
8.637165621532953,-0.008527162455477232,-5.417644885954525,0.0,0.0,9.999999999999998
23.61188021275084,0.008414885940950778,-10.612871902349289,0.0,0.0,10.0
-2.479986622369417,-0.02391949529608351,12.433764413090339,0.0,0.0,0.0
-6.166126229443557,-0.019235360450987265,13.067346882913235,0.0,0.0,0.0
-2.9781034194574834,-0.02178451954614165,13.466663661017108,0.0,0.0,0.0
5.0213064292075344,-0.01412476416374092,7.02933435409057,0.0,0.0,0.0
-1.0716527939659186,-0.001285360051074764,3.3088717761869764,0.0,0.0,0.0
5.372375962380516,-0.003146405909091121,2.675405015089602,0.0,0.0,0.0
12.435745689815894,-0.00150334823866212,0.7929874399539157,0.0,0.0,0.0
