qF1,qF2,qF3,qF4,qF5,qF6,qF7,qH1,qH2,qH3,qH4,qH5,qH6,qH7
14.740232137969597,-0.41459566834397826,5.249689885923489,0.945539702784116,1.2472776854307672,0.010355620046592942,-10.440954953953122,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7.246631447802363,-1.3150844244468698,2.16932792040654,3.589761590946233,5.741388353604605,0.0316457967968353,-10.658674325750503,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000004
3.9830976388527173,-1.4934028469515905,2.7396449338084174,1.9766027637980421,6.88147678989848,-0.0026703418366700736,-9.775197811983663,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998
13.366018777361802,-0.7603053127860135,-1.3883407191609864,1.8789102584811224,5.206244984927994,0.010668364030574938,-10.250343519242447,0.0,0.0,0.0,0.0,0.0,0.0,10.0
9.438974527123124,-0.26014652564113955,1.100664407781028,0.5207107369978247,6.4938461576537625,0.00826101794755712,-10.26715447086809,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002
6.233064478818309,0.5632898828393764,7.568788540561344,-1.173785038141185,4.313531353129394,0.0034080435748593506,-10.119051236665499,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7.062407808237393,-2.1313192682928914,4.100709474130432,2.524456399723534,2.9937034465313888,0.10174564478589809,-7.666559668318668,1.1760724449605153,2.6329760510893596,-0.47690015653014867,-3.2444665652452898,2.2187865852466393,-0.0944791355566207,7.0916622095778195
9.053760653480039,-6.333791446114859,-7.411856144495307,6.242442872390355,5.713902110902744,0.014065063339585042,-1.8145355996844075,3.8280546169344345,6.074329594363732,1.32524282632418,0.47924741699926887,0.20782505044955446,-0.019970181209992686,1.7582590229648665
10.720306660295435,-8.517942891139509,-4.755245188610867,5.459258560667727,5.830553351033645,0.030051448480728087,-2.380232628580805,1.1330765172423876,7.113884785149313,0.9101105926034838,0.39346604736524454,0.7457484260553124,-0.01937858502320276,1.742661770633594
14.570669936795161,0.9128795334536229,-1.655717824447756,0.226987598901271,4.497093923057256,0.07377004964923642,-9.545395027733093,-8.02392496481797,1.1020756580619364,4.14213020648143,-1.8009256149930437,1.1854898285241067,-0.0697019882612779,8.938515606097516
25.81489179169993,3.344245786968289,-3.5755111609988544,-4.0716243788065265,4.864220322539401,0.06878305066900732,-10.675767277791676,-8.418327712625127,-3.0625801530663495,-0.5543002960581991,5.55152364168507,1.20716425542102,-0.07481539587857594,10.490229943953171
11.260510030509138,3.9899365932214215,4.062588022413055,-6.654067951176599,5.464892463439475,0.07300314614387579,-10.51522173277239,7.455564337557813,-4.280838844965578,-7.7124345812330635,8.428149583877412,-0.0878771037233408,-0.06672156438298976,10.043961691188093
27.483551023576744,-1.8649856529978197,-4.25052008090106,3.7238886054253553,2.200855191179947,0.06964284989105499,-9.60593761736971,-4.533747326855279,-0.4885619717224285,-3.167810307148082,3.723402920940639,2.16522983825325,-0.06963500783091789,9.171901269957853
27.204309092702356,0.07786373233641251,-1.1440582474781693,2.2105814330943767,1.1459296764712559,0.08520451819237959,-9.459341141777548,-6.854925272035834,-0.7575097027038781,-4.322899201923385,3.3507090282525676,3.200824433585696,-0.09133324598549832,9.219785366551221
24.43866911092074,-3.264466855474048,-6.593512951423048,10.844560908436748,1.4662212065542444,0.08912706415396916,-8.585805227358842,-7.359026102853211,2.4552111992027537,-0.0061204059646714805,-3.6594189951090472,3.6559223672197665,-0.09146393575808148,8.178258965057026
17.488852136389106,-0.4174030820904028,-7.079692897848633,6.226725371425278,5.807963967898408,0.04829615357591583,-10.228653438999254,-8.142634194448624,-0.3576445787638879,4.897744966130808,-3.3208008779489027,0.9139494868654596,-0.04701506509519232,9.979633734397124
6.390239962316115,-2.0598209971433383,-6.108696789261192,3.9093100530908735,7.26657376411792,0.052484940343878725,-6.848136287150551,-0.21336886777713568,1.7727364670094696,2.1187715134541283,-0.6448092251353409,1.1078757450988466,-0.04756131394415569,6.5374542365416035
7.756756552061952,3.7017492684746482,-12.74660151890025,-0.22324439412040206,8.227659108899651,0.012763948674019308,-2.039129196424281,-3.4690381900244502,-2.6078594439221763,10.639037571059518,0.8336269653485578,0.8671665116366082,-0.01285525268299145,1.5602266027262577
6.6211438275194725,1.966903602966052,-8.183523830823313,-5.279416889574397,8.702092091944905,0.0011170381958993587,-0.047497909623711615,-4.5354895542085245,-1.6997900153192878,10.734107190877776,3.0586892717087593,-0.05160793226207645,-0.0009680274586891418,-0.0068461704338029575
1.7197035405002759,-4.698939568786356,-3.5088461062695218,-1.316300797121891,7.417265431059029,-0.0059558258899672445,-0.22481810681203507,6.968653458779663,5.6393493084861515,0.6385468616649403,1.289625777496397,0.9815641818734647,-0.000860054397654409,-0.12182039562977454
7.5323719679730035,1.1089207120704143,0.6032700390622019,-2.0268589092718705,7.143015481964423,0.11438908696932017,-10.084181279441392,-2.744648712380042,0.5829746857782103,0.5704059785398103,-0.6454042805105009,0.7750229013046578,-0.1306644763835097,10.039874005410464
0.41447235714951536,0.6290001112838295,-0.9885071855960201,0.6361817907922891,9.400019868311071,0.004004932492511903,-10.146946074459796,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2.056063345439761,-0.023615712031979888,-0.10174972344381847,0.04285364977932765,9.09335766052786,0.00020527835513761732,-10.009497048313916,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999995
6.861739663200654,-0.8054120064992919,1.9332333349280775,1.92047274906398,5.295549765665248,0.0030693328646542563,-10.118822054536748,0.0,0.0,0.0,0.0,0.0,0.0,10.0
