qF1,qF2,qF3,qH1,qH2,qH3
0.988061779534085,0.019418305276156556,-10.5718613678802,0.0,0.0,9.999999999999996
1.027855079012103,0.019882590579475588,-10.602303714138761,0.0,0.0,9.999999999999998
1.018305780939535,0.022071193800898278,-10.601991627027083,0.0,0.0,10.0
1.0155639291243812,0.015936194744589204,-10.432126416030632,0.0,0.0,10.0
1.099894983040412,-0.005156976120254076,-9.715033210159998,0.0,0.0,10.0
0.7487383066333719,0.1167417769891476,-6.8690361566336975,0.24824326544029296,-0.14630144674668158,8.119462197217006
0.8456273139960415,-0.03208582311576826,1.73117601673286,0.0,0.0,0.0
0.9244842582609937,-0.014033817127867922,0.7891218113559387,0.0,0.0,0.0
0.9053252432102642,-0.01039552756261206,0.54242035369115,0.0,0.0,0.0
0.9500805795751898,-0.009104464825393139,0.3164737687061402,0.0,0.0,0.0
0.9556897656349364,-0.007782980245586293,0.17527131414784608,0.0,0.0,0.0
0.9591626728518234,-0.005318796723572581,0.09299184215209738,0.0,0.0,0.0
0.9529378054892379,-0.0028540841029780573,-0.19259555950550364,0.0,0.0,0.0
0.9732375812624755,0.09796538650980684,-8.20130631500758,-0.11484927653466925,-0.16444909573107122,10.673954017377467
1.200270930512155,0.15828332870226017,-10.413852410228774,-0.17220704361936623,-0.16403317529052885,10.564267692383662
0.9868045888145158,0.0002003747370206214,-0.44612993318375777,-0.015626796561712855,-0.01511303160422006,0.9891045259846841
0.933621602533826,0.0034163377250366425,-0.020754182623510975,0.0,0.0,0.0
0.911042689872654,0.000742135589059032,0.2761282615300326,0.0,0.0,0.0
0.9102605696548184,-0.007772745885469184,0.5359607887218584,0.0,0.0,0.0
0.8543645759728943,-0.034272391941909876,1.930323128968152,0.0,0.0,0.0
0.8717082130211021,-0.037593723553181226,1.8214408488456932,0.0,0.0,0.0
0.9410559250351426,-0.02111873783655745,0.786284754017572,0.021602715408774557,-0.001425854770130832,0.06964045628728283
0.9198866897473836,0.1426916660937215,-8.121451072452931,0.23894798593549454,-0.17833149993493438,8.192087840749403
0.9261447043207178,-0.00486094795369222,-9.745573963069377,0.053150206192343515,0.00017683806263555466,9.426052431643555
