qF1,qF2,qF3,qH1,qH2,qH3
0.904379900846203,-0.10190906695894612,-5.797960242398407,0.0,0.0,9.999999999999998
0.9790859407727687,-0.04674822785973722,-8.045930434874872,0.0,0.0,10.0
0.9030143346833613,-0.07022568200404708,-7.074527728984177,0.0,0.0,10.0
0.82636659774014,0.11510580348608225,-12.86138635370527,0.0,0.0,10.000000000000004
0.9102635917853692,0.01726993195175502,-9.518903267752957,0.0,0.0,9.999999999999998
0.24144908982084626,0.12732131442097613,-5.294008492158749,0.7862945232789209,-0.09265600213988064,4.017565760108016
1.4274798887070266,0.27258582786593016,-15.004117777993915,-0.44600262461915474,-0.30378530997941317,17.160390717993476
0.8237353602655967,-0.026113601790266328,2.314903181811939,0.0,0.0,0.0
0.8202185214606723,-0.039435946839603296,2.763083834930229,0.0,0.0,0.0
0.9407904571591249,-0.06348572907311849,2.6967350447744804,0.0,0.0,0.0
0.8645075484095834,-0.05931677949868302,3.147243612001118,0.0,0.0,0.0
0.8910687040609717,-0.06975982693427964,3.599552388153899,0.0,0.0,0.0
0.8795404768661728,-0.0862241813810046,3.9775119024009666,0.0,0.0,0.0
0.8573892480758006,-0.08533194462549815,3.4552305473715967,0.0,0.0,0.0
0.89111598952349,-0.03192702664570119,1.8725090569880192,0.0,0.0,0.0
0.8529571132482366,0.07817240495573986,-2.120861267002833,0.0,0.0,0.0
1.0146882969258788,0.05579131255347481,-2.436683503821289,0.0,0.0,0.0
0.9176073491321516,0.021599711829461663,-0.5157111423978955,0.0,0.0,0.0
0.9915629885249989,0.018810325669248274,-1.1533734123518151,0.0,0.0,0.0
0.8754589561809469,0.012897449876935375,0.28487125630428567,0.0,0.0,0.0
0.8264057574233078,-0.045968037777293455,2.9109566080195917,0.0,0.0,0.0
0.8583663201081799,0.1324419115170916,-6.591954829333571,0.16721137915237175,-0.2191075117934767,10.3837407777081
0.6743850980744205,0.08926328916822136,-4.344984313179649,0.25388230065024237,-0.18520146523293984,8.076997691328106
0.38951168079144227,-0.10494744402265414,2.7335753880101548,0.6745278487196851,-0.11242079932047115,4.69186627090337
