qF1,qF2,qF3,qF4,qF5,qF6,qF7,qH1,qH2,qH3,qH4,qH5,qH6,qH7
5.935610317934497,0.20588189468118778,-0.05914722367984183,1.7470733616394467,6.4610705251191,0.03603778841070117,-9.295099312074369,2.557849420375896,-0.12997167969872003,-0.8498940097657233,-0.8053852603332615,0.6933741825205544,-0.03454008615926429,8.964554968365395
