qF1,qF2,qF3,qH1,qH2,qH3
9.789709610079775,-0.004659658540222156,-9.804573920823085,0.0,0.0,10.0
9.920060712619636,-0.0004764164819918085,-9.91562527517229,0.0,0.0,9.999999999999998
9.115207969314868,0.02001703132311958,-9.846119358742667,0.0,0.0,10.0
9.803921568627453,0.0,-10.0,0.0,0.0,9.999999999999998
9.898743364888366,0.0045241778250449645,-9.88698050254325,0.0,0.0,10.000000000000002
8.440655715485887,0.13146018023152167,-7.141263862033034,0.9307861148473173,-0.13651896329066898,7.826632165454053
7.339240014933215,-0.03537182896052543,2.2585822897856103,0.0,0.0,0.0
9.502471815985277,-0.009097242348047587,0.47251076755759175,0.0,0.0,0.0
8.589706540810903,-0.021429845178548318,1.3586475323087952,0.0,0.0,0.0
9.876419049339841,-0.002021608877149641,0.11266426272354949,0.0,0.0,0.0
8.955119045668244,-0.005613860077663576,0.168303525128354,0.0,0.0,0.0
9.457193085905757,-0.014308528144048266,0.6476884253901165,0.0,0.0,0.0
10.617494382806356,0.12949396292478138,-9.266550020873547,-1.626384014515041,-0.1430993692839742,9.90092967315404
10.076714289245885,0.10571943197112241,-7.6312807329482615,-1.3015019717999528,-0.1344569698273021,8.727036870528082
11.301425874514083,0.10887334931230888,-7.149295559904802,-1.3486097575257396,-0.12383790469399049,8.006465292167524
11.072643362502946,0.11966135060819107,-8.575536803559247,-1.522510135387739,-0.14579258992258384,9.631024627724873
9.705882352941178,0.0,0.294117647058823,0.0,0.0,0.0
8.983964851132301,-0.0004265712868022733,0.9051702393075235,0.0,0.0,0.0
8.892754372413574,-0.020701810261908368,1.5249145671669453,0.0,0.0,0.0
8.931621191414205,0.0017623949529811309,0.2696351656138498,0.0,0.0,0.0
9.276311105415296,-0.003559884374955484,0.2603343443404945,0.0,0.0,0.0
9.830183264592426,-0.0033369372255369423,0.1701170597578733,0.0,0.0,0.0
9.249687986383483,0.09948646979973691,-6.26384801362543,1.565847135285281,-0.14470104625150162,6.6417780229439245
5.932621759248055,0.10983356787905836,-5.797306153423261,4.8000537706666995,-0.11945660990887436,5.256090835990472
