qF1,qF2,qF3,qF4,qF5,qF6,qF7,qH1,qH2,qH3,qH4,qH5,qH6,qH7
8.6772354141175,3.789776027084185,4.255448922703995,-4.954727522723406,3.981269288200085,0.06406218858591649,-5.9883622468763935,-2.4781754125766033,-2.650139011754387,4.094409080321131,3.986258557286968,-0.4682256481340626,-0.06802011429730084,5.829943032444357
