qF1,qF2,qF3,qH1,qH2,qH3
9.79661891518427,-0.004372846373161362,-9.816602823109612,0.0,0.0,9.999999999999998
9.836421655077302,-0.00501928029833373,-9.789692155499816,0.0,0.0,10.000000000000002
9.153933035772475,0.01617342948733975,-9.731059516081938,0.0,0.0,10.000000000000002
9.818386690630156,0.0,-9.999999999999998,0.0,0.0,9.999999999999998
10.08175071305054,-0.008537716449138378,-9.613399083757937,0.0,0.0,10.000000000000005
8.31360368262281,0.12220524295477046,-6.919741660972965,0.9937818440884091,-0.14575858505827977,8.356339681391178
7.215006421959884,-0.04420376433289327,2.913184494605507,0.0,0.0,0.0
9.179488755578879,-0.014996745135490038,0.7792701952985243,0.0,0.0,0.0
8.096960731148185,-0.02387178766513657,1.5443392142733323,0.0,0.0,0.0
9.817286553197205,-0.0034585168806132147,0.1640374556474848,0.0,0.0,0.0
9.124874411285203,0.0,0.0,0.0,0.0,0.0
9.415564197733488,-0.009166400318398493,0.4269709268310018,0.0,0.0,0.0
8.620342566002906,-0.02280260907953175,1.0047104773557678,0.0,0.0,0.0
9.755218395128814,0.09924391601485014,-7.424108325424299,-1.301501971799957,-0.1344569698273021,8.727036870528083
11.420819540380597,0.11323705478258365,-7.399248609242139,-1.3486097575257394,-0.12383790469399049,8.006465292167524
9.445699025253019,-0.021936329332638522,0.5547397013336338,-0.15292326839485493,-0.014643632801192736,0.9673549816388881
9.705882352941178,0.0,0.29411764705882326,0.0,0.0,0.0
8.828168968235033,0.0002980118447899295,0.9178969413512594,0.0,0.0,0.0
8.71370000990589,-0.02025487337727339,1.6419530524379446,0.0,0.0,0.0
8.910999748273236,-0.004988470860787422,0.587357024974311,0.0,0.0,0.0
8.86069848489768,-0.020711072906191695,1.090720940080042,0.0,0.0,0.0
9.709838525256448,-0.006721368421208039,0.3426553621131858,0.0,0.0,0.0
4.314719976209832,-0.0186729000573852,-1.353409671687634,5.796799894500701,-0.09258675981834509,4.24973227566204
8.246269327167603,-0.040287862918272375,-8.227334031596016,0.262273987597954,0.0,9.737726012402046
