qF1,qF2,qF3,qF4,qF5,qF6,qF7,qH1,qH2,qH3,qH4,qH5,qH6,qH7
10.590224036118281,0.8848879532359482,1.2116991622781952,-0.7639925997730407,5.21469211262612,0.01908463028029281,-10.70470263343876,0.0,0.0,0.0,0.0,0.0,0.0,10.0
12.664151806577525,0.3648356380412827,-0.8814898749590007,0.6753627754955954,5.528621685474989,0.016633772938563558,-10.633899559973464,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998
17.95007289734648,0.6169879697667712,-2.881634720635663,1.1610696558312605,4.044169145292417,0.01689363875632969,-10.46497166277413,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20.42849962715342,0.8803413262965262,-3.8492185666754932,0.6463031527826113,3.9722530941630847,0.026441699213244792,-10.895342997085619,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999995
9.49196453256247,1.1221190050090821,3.5381674461745405,-2.6442360482138767,5.504625941640012,-0.010369152321513664,-9.637635279003183,0.0,0.0,0.0,0.0,0.0,0.0,10.0
10.375079461321073,0.5757687879734809,2.233768476044842,1.6779048760108215,4.026201297979234,0.17733951886805846,-10.153472124534387,2.239875588488211,1.802253448925167,-1.657255829365201,-1.701899013362963,-0.15273446118194775,-0.1737476464325045,9.774737925949896
2.726519843869699,0.8830441828117196,5.022342475212276,-2.560726319995988,5.381114315835416,-0.028107223520826317,1.5582043282874942,-0.15391532584124495,-0.019805178297855993,0.18591055038300375,0.008266455222689251,0.037241333605399225,-0.0006135711676915257,0.039608866844736
6.68341504180431,0.7422343410613169,0.7428329718653695,-0.9198381599921038,6.629184284264879,-0.011598458392373966,0.5052127831339206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.927995797107684,1.7788428528942313,2.872825517341047,-2.0692506932059715,3.8531316208595148,0.0025613210080731694,-0.36529620339950425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.72838449097657,0.38494687250665977,0.11725290124398928,-0.8895775630655598,3.5173564862465407,0.0009356936573670069,-0.35418069558255083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.6016464413581,2.150419090790641,-0.8291399133737927,-5.401944867171949,2.543057677590308,-0.026977402350368367,1.188937497327179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.936323951867795,1.0928367015533254,0.7820686605983075,0.2014606009142526,4.844989587335249,-0.002185904656565924,-0.298270791775472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.819558764865179,4.7653171939580865,-4.416403406966964,-4.854253933907858,8.99751223446816,0.07276438363396219,-5.34908900784659,1.0363366264059974,-4.124374650455732,3.463406937717767,5.9755255636181825,-1.7072858074440347,-0.06533416637562178,4.7333932420122915
17.230103574291185,0.08015734854343073,-5.73860624997098,1.3538399915035897,6.7734824838511445,0.1360901305715711,-9.164383745444423,-4.841915878942058,0.46378591002393965,3.5168487435488474,3.5680190017003994,-2.751994462488418,-0.1258988477779087,8.026525833296837
15.885502770230554,2.0574414531431873,-8.186886889935156,3.138018753330011,7.503122091245656,0.13389705509633254,-8.75720736369126,-6.314009432585786,-2.296755747260445,5.5624976349588096,1.6165521266338094,-0.6534270450320939,-0.11692906165540796,7.66344322041314
23.816582492976437,2.7256365871318384,-2.330055398279161,-3.31983798285209,3.2690172967506146,0.11678690193335935,-7.668912696804589,-10.300756456589347,-2.2114274104259706,0.6565488364535902,4.920481247471034,2.446732666285073,-0.10991170336595199,7.022866013252701
8.359886116429433,0.7013753312963673,-1.8113267157549844,0.4318140871970624,6.730932086848777,-0.005301357117718925,0.37577281205165775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.019198598157753,1.5713085527376573,2.5123203042197377,-0.26851691207323813,7.909750904163151,0.022778451406134364,-0.7426012029406455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.203764375053617,0.7830949626392539,-1.1443474900879176,-1.6156495691285686,8.034781246896978,-0.013370630535631773,1.0593940258733634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8118410873782511,0.8826242996100121,0.7503025193047391,1.507314049662207,6.699454839056567,-0.005181700417631008,0.19255932942054052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8220997683125972,-0.4258075851693136,0.6442842078643304,0.09392926155968416,8.1928423555971,0.0017336109398254208,-0.11077005082773311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.361328100019703,1.5978225192546378,-1.212797966714029,-4.2675920874962765,7.025955255444801,0.01313202022776038,-0.7134339485870358,-0.2221343676388386,-0.31963419234905244,0.15289811469235007,2.306102744413683,-0.14165652722658428,-0.008623398939336705,0.42182081676782013
22.137487655027513,4.67637120415067,-5.667989864287245,-3.9608969616149436,3.360145133725762,0.21349755599551434,-10.763669148230674,-4.560664997906107,0.7184739795027807,4.77461971774537,1.7444450396427444,-0.13935526623216976,-0.12278785811410446,5.568522412407353
3.5864786497957906,-2.4922083755675737,6.751479417585793,-6.511454186838502,6.356919082789281,0.1314008031554428,-6.378001507825302,1.1503930589175844,3.816834197951627,0.7413042214274446,2.6046836335514145,-0.5565220174865186,-0.11066690338854335,4.819575162891576
