qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qF1_4,qF2_4,qF3_4,qF1_5,qF2_5,qF3_5,qF1_6,qF2_6,qF3_6,qF1_7,qF2_7,qF3_7,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3,qH1_4,qH2_4,qH3_4,qH1_5,qH2_5,qH3_5,qH1_6,qH2_6,qH3_6,qH1_7,qH2_7,qH3_7
-0.03731343283582089,-0.0010529046021322673,0.09613260570264201,0.0,0.0009557829143674822,-0.02136532155043413,0.0,0.0015868988205783782,0.0,0.0,0.00038628971636892615,0.0,0.0,10.148517601937753,-61.444274408776096,0.0,0.0011988323600854694,0.0,0.0,-0.9091268229952622,0.0,0.03731343283582089,0.0,0.14020158808271405,0.0,0.0,-0.0029604085521150866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.917008049356923,0.0,0.0,0.0,0.0,0.0,0.0
-0.03571428571428571,0.06171827607055975,-0.7692307692307693,0.0,-0.0034526210992757455,0.0,0.0,-0.03531433792735839,0.0,0.0,0.0019498407546108887,0.0,0.0,6.981831351351144,0.0,0.0,0.006059186185577706,0.0,0.0,-0.4600859232364718,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.02974107342874396,0.013843273470044309,-0.23255813953488372,0.0,-0.0006682473027599673,0.0,0.0,-0.006703873531326608,0.0,0.0,0.0005794958884844444,0.0,0.0,9.315498271536752,0.0,0.0,0.0006105111396774,0.0,0.0,0.1841620790886943,0.0,0.036231884057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.408041500763229,0.002082258328066987,0.0,0.942138173506617,-0.0031349247517379526,0.0,0.0,0.0023610500429022004,0.0,0.0,0.0028050272006272235,0.0,0.0,7.118586538309521,0.0,0.0,0.0012984955180933672,0.0,0.0,-0.29805879408650193,0.0,-0.046728971962617036,0.0,0.0,0.02336448598130847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05523554208367548,0.0016704931572142571,0.0,-0.02386055848737542,-0.003218348817670319,0.0,0.0,0.0036104342017857834,0.0,0.0,0.0024165354962786467,0.0,0.0,4.993281370209763,0.0,0.0,-0.004852680979566919,0.0,0.0,2.3146075707520213,0.0,0.009642512767401214,0.0,0.0,0.007856862254919453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0027786898401387754,-0.006773213745658621,0.1343031267916667,-0.007713327603478551,0.0014551793315195657,0.0,0.0,0.003422748499675981,0.0,0.0,-0.0004154657559878728,0.0,0.0,8.632480901035075,0.0,-0.08629069820777302,-0.00622543994903251,0.0,0.0,2.733996701813397,0.0,-0.003599556319881227,0.0,0.0,0.009645219973162426,0.0,0.0,0.003584641031262936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12142257429181008,-0.0028112838101596316,28.015034687429953,-0.04447411128772216,-0.0019363762108574197,1.7031476717770062,0.0,0.00029751465641891247,-22.72472417521998,0.0,0.0031132227739126598,-1.4024662768937466,0.0,10.29474122000173,4821.206322125666,0.0,0.0008744567752455249,4.131188453535123,0.0,-0.6877134603152502,-3165.6242381386605,0.007578889348215583,0.0,0.0,0.00826787928896236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.036231884057971016,0.006733065730409957,0.07635770919643048,0.0,0.0028505216975888347,0.0007949916188845532,0.0,-0.010998028033124711,0.0038074618985364816,0.0,0.0006020616838816745,0.0020649317878134966,0.0,11.123777963323969,13.785593754803987,0.0,-0.0014524136626008178,0.0076482894703603374,0.0,-0.01727632826306395,-22.247535190541566,0.036231884057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03717472118959107,-0.0007069187943020489,0.1345859070525974,0.0,0.009217807234159704,0.012808347688192166,0.0,0.00013414040847477865,-0.12063162068130602,0.0,-0.0018668101241498497,-0.019312538055416856,0.0,10.22002806039561,-21.932270012185224,0.0,0.0005570525379832915,0.025486205152186695,0.0,-1.909552841909557,-12.772719894780264,0.03717472118959107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.14651844684677418,-0.00789403908925423,0.29653415146186785,0.01447095771326165,0.007439727424904178,-0.023536139800444562,0.0,0.002549053274525921,-0.09930596693504141,0.0,-0.0006572807927793298,0.00251605261766381,0.0,11.030384682714601,50.14749851187638,0.0,0.0028366552182928365,0.04187897904818611,17.947037083736554,-2.7765714275450013,-33.890348699111,-0.08530942919631541,0.0,0.0,0.027288502808325298,0.0,0.0,0.0,0.0,0.0,0.0038197332347595578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.006693011621358551,0.021800982078364593,0.1172196321311874,0.028879869920308925,-0.0053421136266385135,-0.09404929037300863,-0.0642225556612676,-0.011687730889998436,-0.06440976776096621,0.003023419157492539,0.0037873870587878445,0.06089466072707201,-28.7242574772539,9.453598420025436,-94.88241817632209,0.0,-0.0013395509430592077,-0.08818022450685886,0.0,-0.22974601514915322,71.19354699405497,0.011155188616421303,0.0,0.0,0.008944554633271361,0.0,0.0,-0.017866848435750572,0.0,0.0,0.003615779587271885,0.0,0.0,2.2244986320042357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0208456640417005,-0.005785469994174436,-0.12553023652867262,0.01084660787020872,-0.0022025815097473363,-0.004201702168098186,-0.05955426517888104,-0.0034610171761450845,0.06740436488372614,0.007720801299737045,0.003925679917607602,0.0,7.224998068933371,10.555872927550688,0.0,0.0,0.004185327145504828,0.0,0.0,-2.186157786350782,0.0,0.03528175329648996,0.0,0.0,0.002057725968586796,0.0,0.0,-0.007061601003353594,0.0,0.0,0.0010687597340782843,0.0,0.0,0.0,0.0,0.0,0.6199511620648135,0.0,0.0,0.0,0.0,0.0
0.019821152670854988,0.00016000599466639117,0.0,0.0020774247011689675,-0.0008854517994029232,0.0,-0.0038313564289551142,0.004225727877916669,0.0,-0.0007723911858035112,0.0014291206900860852,0.0,9.524234626861706,8.927287404070897,0.0,0.07470442715477318,0.003029716307269066,0.0,-12.75367297448172,-11.242557951175023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,9.999999999999932,0.0
0.04152626366357459,-0.011864649942036638,0.23255813953488372,-0.036555025995005826,-0.002490180941335697,0.0,-0.10298490873347337,-0.0011710086227016674,0.0,0.02551346365584923,0.002567731684238323,0.0,-8.324882768823326,8.221453131366072,0.0,-0.15168723888566382,0.0007483009214380339,0.0,10.13030471537736,-9.776218137312155,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
-0.05320325650903332,-0.01393298062118573,-0.14925373134328357,-0.02968554668277324,0.0003307573826201506,0.0,0.03292925744161689,0.0076913592809996646,0.0,0.000305230197349105,0.0006630958513234679,0.0,18.758411292993998,9.010322619936955,0.0,-0.21313164994461062,0.0004656214466826604,0.0,11.217163862573466,-9.997949935834638,0.0,0.0,0.0,0.14925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.000000000000004,0.0
-0.03385684542785732,0.003920210655640071,-0.18181818181818182,-0.0018563359990025781,0.0029274406472341308,0.0,0.03316301232962051,0.0034391061894373915,0.0,-0.005099084998705218,-0.000520859692379023,0.0,24.789791917274467,6.077583726187148,0.0,-0.03664155490460685,-0.0017853533038729868,0.0,-6.320228178288313,-9.07261671658261,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,10.0,0.0
0.11744432903163822,-0.000936609052655217,-0.33777258751501105,0.010616545040553751,0.001799402471602998,-0.0318085555109101,-0.1380609577974346,0.004280480279519198,0.14583454385155284,0.01979454060875663,0.0008468324326863665,0.00957334835864195,-1.2172300786230226,5.072346396921457,0.0,0.2590310598102741,0.0047892955480973096,0.0,-26.37491394953861,-11.463762073858945,0.0,0.0,0.0,0.10734854251021886,0.0,0.0,0.0007159728039507544,0.0,0.0,-0.08679426770101493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015379923149950053,10.0,10.0,0.0
-0.0011052393596525652,0.010296539865220795,-0.07925903987388686,-0.01676559011295585,-0.0019613687234076127,0.002916816367268787,-0.036954246994172504,-0.0010679062744341028,0.07575644866723338,0.009844845057421524,0.002242707832697886,0.002538943066029812,0.0,6.6640193863646795,0.4408980780786763,0.0,-8.46844668193125e-5,-0.00421076202111778,0.0,-1.1080359687286303,1.9824702830435923,0.04353368952709634,0.0,0.0,-0.0036413760115485373,0.0,0.0,0.00011822020588304819,0.0,0.0,0.0,0.0,0.0,1.3748176653289772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0265740139600863,0.04218444726076226,0.11431847610771866,0.0,-0.0015832497910525753,-0.00419938887939224,0.0,-0.018577787236442305,-0.1047181308854941,0.0,0.002181392728998489,-0.0007744597692581498,0.0,4.889800571645458,5.394500470758363,0.0,-0.0016161778673114688,0.014643832876882862,0.0,-0.01727721276313355,-12.848896422861884,0.03236245954692557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.02994850008825302,-0.13593821955968455,0.0,0.0017581568006562608,-0.006874923321198149,0.0,-0.022984830761322853,0.07456560303761013,0.0,-0.00026948957440913395,0.013709130784379034,0.0,6.644111962502684,-21.203633557889315,0.0,-0.01073255663908317,0.019432810316113505,0.0,4.868450504691605,-9.98770684303622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0038797676521118095,-0.06636612185595356,0.0,0.0012835279111317634,-0.005350709163150313,0.0,-0.004474153784188082,0.051616807174370186,0.0,5.544857968597809e-5,-0.0007000315619939804,0.0,7.071222835965814,19.615456149527354,0.0,-2.3058018070860534e-5,0.009920075576847672,0.0,-0.27096285280117,-7.215255299148508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.007896284139212948,-0.019061503310848826,0.0,0.004295409982998911,0.002095603069149079,0.0,-0.008905770246454255,0.005659905505102409,0.0,-0.0005192142739293064,0.002580894048470304,0.0,5.089212094287292,16.659075592210947,0.0,0.00019671142445982067,-0.005060271091456425,0.0,-0.09156262029417979,1.8274385435548886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0043558111293899165,0.42383519003861997,0.0,0.002072932074029761,0.007810951250601087,0.0,0.002060602632270181,-0.4605312748307966,0.0,-0.00034131073229295094,0.0017057719424497233,0.0,8.113776849140397,200.65526585718175,0.0,-0.0015233316992168539,0.14353989099092698,0.0,0.6198804710964375,-129.1677487198149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.016886918073213658,0.20458497081448035,0.0,0.002919107392565069,-0.0005006603456953751,0.0,0.020631840949090798,-0.27099862049285495,0.0,-0.0017768831859459782,0.0,0.0,9.806970674733835,0.0,0.0,0.0007311856787272764,0.0,0.0,-0.8693770640294697,0.0,0.0,0.0,0.12476735369132155,0.0,0.0,-0.060660370855449126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.40497690769974
